ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_BM,fy_start,fy_end,Notes,BenMin_RetAge,BenMin_RetTenure,BenMin_RetPoints,BenMin_RetDate,BenMin_EligibleforRetirement,BenMin_AnnualBenefitAmount,BenMin_ERMatchContribRate,BenMin_ERMatchRatio,BenMin_EEAccountInterestRate,BenMin_BenefitFactor,BenMin_DollarAccrual,fy
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,32,2012,9999,,,9,01jul2012,,,,,.3,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,33,2012,9999,,,10,01jul2012,,,,,.3333333333333333,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,34,2012,9999,,,11,01jul2012,,,,,.3666666666666666,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,35,2012,9999,,,12,01jul2012,,,,,.4,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,36,2012,9999,,,13,01jul2012,,,,,.4333333333333334,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,37,2012,9999,,,14,01jul2012,,,,,.4666666666666667,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,38,2012,9999,,,15,01jul2012,,,,,.5,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,39,2012,9999,,,16,01jul2012,,,,,.5333333333333333,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,40,2012,9999,,,17,01jul2012,,,,,.5666666666666667,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,41,2012,9999,,,18,01jul2012,,,,,.6,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,42,2012,9999,,,19,01jul2012,,,,,.6333333333333333,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,43,2012,9999,,,20,01jul2012,,,,,.6666666666666666,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,44,2012,9999,,,21,01jul2012,,,,,.7,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,45,2012,9999,,,22,01jul2012,,,,,.7333333333333333,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,46,2012,9999,,,23,01jul2012,,,,,.7666666666666667,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,47,2012,9999,,,24,01jul2012,,,,,.8,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,48,2012,9999,,,25,01jul2012,,,,,.8333333333333334,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,49,2012,9999,,,26,01jul2012,,,,,.8666666666666667,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,50,2012,9999,,,27,01jul2012,,,,,.9,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,51,2012,9999,,,28,01jul2012,,,,,.9333333333333334,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,52,2012,9999,,,29,01jul2012,,,,,.9666666666666667,,,,2016
38,Iowa PERS,2,Regular Employees - State,0,All Tiers,53,2012,9999,,,30,01jul2012,,,,,1,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,1,2012,9999,,,,,,,,,0,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,2,2012,9999,,,4,,,,,,.1333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,3,2012,9999,,,5,,,,,,.1666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,4,2012,9999,,,6,,,,,,.2,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,5,2012,9999,,,7,,,,,,.2333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,6,2012,9999,,,8,,,,,,.2666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,7,2012,9999,,,9,,,,,,.3,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,8,2012,9999,,,10,,,,,,.3333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,9,2012,9999,,,11,,,,,,.3666666666666666,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,10,2012,9999,,,12,,,,,,.4,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,11,2012,9999,,,13,,,,,,.4333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,12,2012,9999,,,14,,,,,,.4666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,13,2012,9999,,,15,,,,,,.5,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,14,2012,9999,,,16,,,,,,.5333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,15,2012,9999,,,17,,,,,,.5666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,16,2012,9999,,,18,,,,,,.6,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,17,2012,9999,,,19,,,,,,.6333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,18,2012,9999,,,20,,,,,,.6666666666666666,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,19,2012,9999,,,21,,,,,,.7,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,20,2012,9999,,,22,,,,,,.7333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,21,2012,9999,,,23,,,,,,.7666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,22,2012,9999,,,24,,,,,,.8,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,23,2012,9999,,,25,,,,,,.8333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,24,2012,9999,,,26,,,,,,.8666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,25,2012,9999,,,27,,,,,,.9,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,26,2012,9999,,,28,,,,,,.9333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,27,2012,9999,,,29,,,,,,.9666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,28,2012,9999,,,30,,,,,,1,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,29,2012,9999,,,,,7/1/2012,,,,0,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,30,2012,9999,,,7,,7/1/2012,,,,.2333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,31,2012,9999,,,8,,7/1/2012,,,,.2666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,32,2012,9999,,,9,,7/1/2012,,,,.3,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,33,2012,9999,,,10,,7/1/2012,,,,.3333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,34,2012,9999,,,11,,7/1/2012,,,,.3666666666666666,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,35,2012,9999,,,12,,7/1/2012,,,,.4,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,36,2012,9999,,,13,,7/1/2012,,,,.4333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,37,2012,9999,,,14,,7/1/2012,,,,.4666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,38,2012,9999,,,15,,7/1/2012,,,,.5,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,39,2012,9999,,,16,,7/1/2012,,,,.5333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,40,2012,9999,,,17,,7/1/2012,,,,.5666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,41,2012,9999,,,18,,7/1/2012,,,,.6,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,42,2012,9999,,,19,,7/1/2012,,,,.6333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,43,2012,9999,,,20,,7/1/2012,,,,.6666666666666666,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,44,2012,9999,,,21,,7/1/2012,,,,.7,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,45,2012,9999,,,22,,7/1/2012,,,,.7333333333333333,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,46,2012,9999,,,23,,7/1/2012,,,,.7666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,47,2012,9999,,,24,,7/1/2012,,,,.8,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,48,2012,9999,,,25,,7/1/2012,,,,.8333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,49,2012,9999,,,26,,7/1/2012,,,,.8666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,50,2012,9999,,,27,,7/1/2012,,,,.9,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,51,2012,9999,,,28,,7/1/2012,,,,.9333333333333334,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,52,2012,9999,,,29,,7/1/2012,,,,.9666666666666667,,,,2016
38,Iowa PERS,3,Regular Employees - State,0,All Tiers,53,2012,9999,,,30,,7/1/2012,,,,1,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,1,2012,9999,,,,,,,,,0,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,2,2012,9999,,,4,,,,,,.1818181818181818,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,3,2012,9999,,,5,,,,,,.2272727272727273,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,4,2012,9999,,,6,,,,,,.2727272727272727,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,5,2012,9999,,,7,,,,,,.3181818181818182,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,6,2012,9999,,,8,,,,,,.3636363636363637,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,7,2012,9999,,,9,,,,,,.4090909090909091,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,8,2012,9999,,,10,,,,,,.4545454545454545,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,9,2012,9999,,,11,,,,,,.5,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,10,2012,9999,,,12,,,,,,.5454545454545454,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,11,2012,9999,,,13,,,,,,.5909090909090909,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,12,2012,9999,,,14,,,,,,.6363636363636364,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,13,2012,9999,,,15,,,,,,.6818181818181818,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,14,2012,9999,,,16,,,,,,.7272727272727273,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,15,2012,9999,,,17,,,,,,.7727272727272727,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,16,2012,9999,,,18,,,,,,.8181818181818182,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,17,2012,9999,,,19,,,,,,.8636363636363637,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,18,2012,9999,,,20,,,,,,.9090909090909091,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,19,2012,9999,,,21,,,,,,.9545454545454546,,,,2016
38,Iowa PERS,4,Sheriffs and Deputies,0,All Tiers,20,2012,9999,,,22,,,,,,1,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,1,2012,9999,,,,,,,,,0,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,2,2012,9999,,,4,,,,,,.1818181818181818,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,3,2012,9999,,,5,,,,,,.2272727272727273,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,4,2012,9999,,,6,,,,,,.2727272727272727,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,5,2012,9999,,,7,,,,,,.3181818181818182,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,6,2012,9999,,,8,,,,,,.3636363636363637,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,7,2012,9999,,,9,,,,,,.4090909090909091,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,8,2012,9999,,,10,,,,,,.4545454545454545,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,9,2012,9999,,,11,,,,,,.5,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,10,2012,9999,,,12,,,,,,.5454545454545454,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,11,2012,9999,,,13,,,,,,.5909090909090909,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,12,2012,9999,,,14,,,,,,.6363636363636364,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,13,2012,9999,,,15,,,,,,.6818181818181818,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,14,2012,9999,,,16,,,,,,.7272727272727273,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,15,2012,9999,,,17,,,,,,.7727272727272727,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,16,2012,9999,,,18,,,,,,.8181818181818182,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,17,2012,9999,,,19,,,,,,.8636363636363637,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,18,2012,9999,,,20,,,,,,.9090909090909091,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,19,2012,9999,,,21,,,,,,.9545454545454546,,,,2016
38,Iowa PERS,5,Protection Occupations,0,All Tiers,20,2012,9999,,,22,,,,,,1,,,,2016
39,Kansas PERS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,1,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,1,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,2,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,2,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,3,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
39,Kansas PERS,3,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
40,Kentucky County,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
40,Kentucky County,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
40,Kentucky County,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
40,Kentucky County,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
40,Kentucky County,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
41,Kentucky ERS,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,1,ALL,1,,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,1,ALL,2,,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,1,ALL,3,,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,1,ALL,4,,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,2,ALL,1,,1,2014,9999,,,,,,,,,,,,,2016
42,Kentucky Teachers,2,ALL,2,,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,1,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
43,LA County ERS,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
44,Louisiana SERS,1,All Groups,1,All Tiers,1,2012,9999,,,,,,,,,,,,.03,2016
44,Louisiana SERS,1,All Groups,2,All Tiers,1,2012,9999,,,,,,,,,,,,.03,2016
44,Louisiana SERS,1,All Groups,3,All Tiers,1,2012,9999,,,,,,,,,,,,.03,2016
44,Louisiana SERS,2,All Groups,0,All Tiers,1,2012,9999,,,,,,,,,,,,.03,2016
44,Louisiana SERS,3,All Groups,0,All Tiers,1,2012,9999,,,,,,,,,,,,.03,2016
45,Louisiana TRS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,1,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,5,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,6,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,7,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,8,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,9,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,10,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,2,ALL,11,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,3,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,3,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,4,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,4,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,4,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
45,Louisiana TRS,4,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,1,ALL,1,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,1,ALL,2,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,1,ALL,3,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,2,ALL,1,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,2,ALL,2,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,2,ALL,3,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,3,ALL,1,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,3,ALL,2,,1,2014,9999,,,,,,,,,,,,,2016
47,Maine State and Teacher,3,ALL,3,,1,2014,9999,,,,,,,,,,,,,2016
48,Maryland PERS,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
48,Maryland PERS,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
48,Maryland PERS,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
48,Maryland PERS,0,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
48,Maryland PERS,0,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
49,Maryland Teachers,1,All,0,All,1,2014,9999,,,,,,,,,,,,,2016
49,Maryland Teachers,2,All,1,All,1,2014,9999,,,,,,,,,,,,,2016
49,Maryland Teachers,2,All,2,All,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,1,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,2,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,3,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
50,Massachusetts SRS,4,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,5,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,6,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,7,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
51,Massachusetts Teachers,0,All Employees,8,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
52,Michigan Municipal,1,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
52,Michigan Municipal,2,All Employees,0,All Tiers,1,2014,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,,,,,,,,,,,,2016
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,,,,,,,,,,,,2016
54,Michigan SERS,1,All,0,,1,2012,9999,,,,,,,,,,,,,2016
54,Michigan SERS,2,All,0,,1,2012,9999,,,,,,,,,,,,,2016
54,Michigan SERS,3,All,0,,1,2012,9999,,,,,,,,,,,,,2016
56,Minnesota PERF,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
56,Minnesota PERF,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
56,Minnesota PERF,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
56,Minnesota PERF,2,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
56,Minnesota PERF,2,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
57,Minnesota State ERS,0,ALL,4,,1,2012,9999,,,,,,,,,,,,,2016
58,Minnesota Teachers,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
58,Minnesota Teachers,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,2016
58,Minnesota Teachers,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,2016
58,Minnesota Teachers,2,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
59,Mississippi PERS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,.12,2016
59,Mississippi PERS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,.12,2016
59,Mississippi PERS,1,ALL,3,,1,2012,9999,,,,,,,,,,,,,2016
59,Mississippi PERS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,.12,2016
