ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_COLA,fy_start,fy_end,Notes,COLA_StartDate,COLA_EndDate,COLA_CPIPercentage,COLA_CPIRangeStart,COLA_CPIRangeEnd,COLA_FixedRate,COLA_compounded,COLA_PercentMax,COLA_PercentMin,COLA_DollarMax,COLA_DollarMin,COLA_MaxPensionBase,COLA_PensionBaseIndexed,COLA_PensionBaseStart,COLA_PensionBaseEnd,COLA_RetAge,COLA_RetTenure,COLA_RetPoints,COLA_RetDate,COLA_AgeStart,COLA_AgeEnd,COLA_RetPeriodStart,COLA_RetPeriodEnd,COLA_FundedRatioStart,COLA_FundedRatioEnd,COLA_MarketReturnStart,COLA_MarketReturnEnd,COLABasis_RetBoard,COLABasis_Legislature,COLABasis_InvestmentReturn,COLABasis_CPI,COLABasis_FundedRatio,COLABasis_AdHoc,COLABasis_automatic,COLABasis_NoCOLA,fy
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2016
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,1,2014,9999,,,,1,,,,,,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,2,2014,9999,,,,.5,.02,,,,.04,.02,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,3,2014,9999,,,,.9,,,,,,,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,4,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,5,2014,9999,,,,.95,,,,,,,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,6,2014,9999,,,,.475,.02,,,,.04,.02,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,7,2014,9999,,,,.8,,,,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,8,2014,9999,,,,.4,.02,,,,.04,.02,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,9,2014,9999,,,,.9,,,,,,,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,1,,10,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,1,2014,9999,,,,1,,,,,,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,2,2014,9999,,,,.5,.02,,,,.04,.02,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,3,2014,9999,,,,.9,,,,,,,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,4,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,5,2014,9999,,,,.95,,,,,,,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,6,2014,9999,,,,.475,.02,,,,.04,.02,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,7,2014,9999,,,,.8,,,,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,8,2014,9999,,,,.4,.02,,,,.04,.02,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,9,2014,9999,,,,.9,,,,,,,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,2,,10,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,1,2014,9999,,,,1,,,,,,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,2,2014,9999,,,,.5,.02,,,,.04,.02,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,3,2014,9999,,,,.9,,,,,,,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,4,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,5,2014,9999,,,,.95,,,,,,,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,6,2014,9999,,,,.475,.02,,,,.04,.02,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,7,2014,9999,,,,.8,,,,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,8,2014,9999,,,,.4,.02,,,,.04,.02,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,9,2014,9999,,,,.9,,,,,,,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
75,New Mexico Teachers,0,All Employees,3,,10,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,25,,,,,,,0,.8999,,,,,,,,,,,2016
76,New York City ERS,1,General,1,Tier 3 (1976-1983),1,2014,9999,,,,,,,.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,New York City ERS,1,General,2,Tier 4 (1983-2012),1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,New York City ERS,1,General,3,Tier 6 (2012+),1,2014,9999,,,,,,,.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,New York City ERS,2,Chapter 96,0,All Tiers,1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,New York City ERS,3,Transit,1,Tier 4 (1983-2012),1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,New York City ERS,3,Transit,2,Tier 6 (2012+),1,2014,9999,,,,,,,.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,1,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,1,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,1,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,2,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,2,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,2,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,3,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,3,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,3,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,4,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,4,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,4,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,5,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,5,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,5,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,6,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,6,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,1,All Employees,6,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,1,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,1,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,1,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,2,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,2,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,2,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,3,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,3,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,3,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,4,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,4,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,0,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
77,New York City Teachers,2,All Employees,4,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,1,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,2,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,3,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,4,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,5,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
78,New York State Teachers,0,All Employees,6,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,,,,,,,,,,,,,,,,,2016
79,North Carolina Local Government,1,All Employees,0,All Tiers,1,2014,9999,Most recent ad hoc cola applied.It was granted 7/1/2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
79,North Carolina Local Government,2,All Employees,0,All Tiers,1,2014,9999,Most recent ad hoc cola applied.It was granted 7/1/2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
79,North Carolina Local Government,3,All Employees,0,All Tiers,1,2014,9999,Most recent ad hoc cola applied.It was granted 7/1/2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,1,Classroom Teachers,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,1,Classroom Teachers,2,  8/1/2011,2,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,2,Other Education,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,2,Other Education,2,  8/1/2011,2,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,3,General Employees,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,3,General Employees,2,  8/1/2011,2,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,4,Law Enforcement Officers,1,1/1/1800,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,North Carolina Teachers and State Employees,4,Law Enforcement Officers,2,  8/1/2011,2,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
81,North Dakota PERS,1,All Employeers,0,All Tiers,1,2014,9999,AV does not give information on COLA; 2014 plan CAFR p55 states no COLA for PERS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
81,North Dakota PERS,2,All Employeers,0,All Tiers,1,2014,9999,AV does not give information on COLA; 2014 plan CAFR p55 states no COLA for PERS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
81,North Dakota PERS,3,All Employeers,0,All Tiers,1,2014,9999,AV does not give information on COLA; 2014 plan CAFR p55 states no COLA for PERS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
81,North Dakota PERS,4,All Employeers,0,All Tiers,1,2014,9999,AV does not give information on COLA; 2014 plan CAFR p55 states no COLA for PERS,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
82,North Dakota Teachers,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
82,North Dakota Teachers,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
82,North Dakota Teachers,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,1,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,1,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,1,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,2,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,2,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,2,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,3,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,3,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,3,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,4,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,4,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,4,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,5,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,5,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,5,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,6,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,6,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,0,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
83,NY State & Local ERS,0,All Employees,6,All Tiers,3,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,1,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,1,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,2,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,2,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,3,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,3,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,4,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,4,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,5,All Tiers,1,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,55,9999,10,9999,,,,,,,,,,,,,2016
84,NY State PFRS,0,All Employees,5,All Tiers,2,2014,9999,,,,.5,,,,,.03,.01,,,18,,,,,,,,62,9999,5,9999,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,1,,1,2012,9999,,1/1/1800,12/31/2018,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,1,,2,2012,9999,,  1/1/2019,  1/1/8000,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,2,,1,2012,9999,,1/1/1800,12/31/2018,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,2,,2,2012,9999,,  1/1/2019,  1/1/8000,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,3,,1,2012,9999,,1/1/1800,12/31/2018,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,3,,2,2012,9999,,  1/1/2019,  1/1/8000,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,4,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,5,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,6,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,7,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,8,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
85,Ohio PERS,1,State Gov. Employees,9,,1,2012,9999,,,,1,,,,,.03,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2016
