ppd_id,PlanName,EEGroupID,TierID,fy,source_InvestmentReturn,notes_InvestmentReturn,initials_InvestmentReturn,InvestmentReturn_1yr,InvestmentReturn_2yr,InvestmentReturn_3yr,InvestmentReturn_4yr,InvestmentReturn_5yr,InvestmentReturn_7yr,InvestmentReturn_8yr,InvestmentReturn_10yr,InvestmentReturn_12yr,InvestmentReturn_15yr,InvestmentReturn_20yr,InvestmentReturn_25yr,InvestmentReturn_30yr,InvestmentReturn_LongTerm,InvestmentReturn_LTStartYear,GrossReturns,GeoReturn_est,GeoGrowth_est,InvestmentReturn_1yr_est,InvestmentReturn_5yr_est,InvestmentReturn_10yr_est
141,Los Angeles Water and Power Employees Retirement Plan {DWP},0,0,2016,2016 LA DWP AV p 18,Market Value.,LO,.0082,,,,.065899998,,,.0581,,,,,,,,,.055731297,.023815205,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2001,2001 Orange County ERS CAFR p 46,Enter Total Fund Data.,JFP,-.032200001,,.049600001,,.088299997,,,,,,,,,,,0,-.032200001,.0096780006,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2002,2002 Orange County ERS CAFR p 57,Enter Total Fund Data.,JFP,-.0546,,-.0187,,.0427,,,,,,,,,,,0,-.043465566,.0091495812,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2003,2003 Orange County ERS CAFR p 52,Enter Total Fund Data.,JFP,.19840001,,.031199999,,.055500001,,,,,,,,,,,0,.031179661,.010964858,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2004,2004 Orange County ERS CAFR p 52,Enter Total Fund Data.,JFP,.11399999,,.080699995,,.047600001,,,,,,,,,,,0,.051288832,.012214852,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2005,2005 Orange County ERS CAFR p 57,Enter Total Fund Data.,JFP,.088299997,,.13260001,,.058600001,,,,,,,,,,,0,.058588978,.013293424,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2006,2006 Orange County ERS CAFR p 50,Enter Total Fund Data.,JFP,.1355,,.1125,,.093000002,,,,,,,,,,,0,.071035817,.015094682,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2007,2007 Orange County ERS CAFR p 52,Enter Total Fund Data.,JFP,.1075,,.1103,,.12810001,,,,,,,,,,,0,.076170541,.016717359,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2008,2008 Orange County ERS CAFR p 54,Enter Total Fund Data.,JFP,-.20709999,,-.001,,.038699999,,,,,,,,,,,0,.03585333,.013255196,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2009,2009 Orange County ERS CAFR p 63,Enter Total Fund Data.,JFP,.18520001,,.013400001,,.051599998,,,,,,,,,,,0,.051471557,.015710058,0,0,0
142,Orange County Employees Retirement System {ERS},0,0,2010,2010 Orange County ERS CAFR p 73,Enter Total Fund Data.,JFP,.117,,.0163,,.057100002,,,.057847567,,,,,,,,0,.057847574,.017548135,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2011,2011 Orange County ERS CAFR p 63,Enter Total Fund Data.,JFP,.0074,,.1007,,.032000002,,,.062098332,,,,,,,,0,.053158894,.017677991,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2012,2012 Orange County ERS CAFR p 75,Enter Total Fund Data.,JFP,.1226,,.081,,.034899998,,,.080502227,,,,,,,,0,.058777798,.019845312,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2013,2013 Orange County ERS CAFR p 79,Enter Total Fund Data.,CM,.1114,,.079300001,,.1072,,,.072389424,,,,,,,,0,.062735662,.022056079,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2014,2014 Orange County ERS CAFR p 74,Enter Total Fund Data.,AW,.0493,,.093900003,,.080600001,,,.065992072,,,,,,,,0,.061770298,.023143444,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2015,2015 Orange County ERS CAFR p 74,Enter Total Fund Data.,LO,.00090000004,,.052900001,,.057100002,,,.057105117,,,,,,,,,.057599522,.023164272,0,0,1
142,Orange County Employees Retirement System {ERS},0,0,2016,,,TP,,,,,,,,,,,,,,,,,,,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2001,2001 Sacramento County ERS CAFR p 51,Enter Total Fund Data.,JFP,-.049000002,,.054000001,,.10600001,,,,,,,,,,,0,-.049000002,.0095099993,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2002,2002 Sacramento County ERS CAFR p 56,Enter Total Fund Data.,JFP,-.051999997,,-.003,,.055999998,,,,,,,,,,,0,-.050501183,.0090154801,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2003,2003 Sacramento County ERS CAFR p 59,Enter Total Fund Data.,JFP,.037,,-.022,,.029000001,,,,,,,,,,,0,-.022186857,.0093490528,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2004,2004 Sacramento County ERS CAFR p 62,Enter Total Fund Data.,JFP,.162,,.045000002,,.035999998,,,,,,,,,,,0,.02092405,.010863599,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2005,2005 Sacramento County ERS CAFR p 67,Enter Total Fund Data.,JFP,.101,,.098000005,,.035999998,,,,,,,,,,,0,.036459204,.011960822,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2006,2006 Sacramento County ERS CAFR p 61,Enter Total Fund Data.,JFP,.12100001,,.13,,.071999997,,,,,,,,,,,0,.050093036,.013408083,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2007,2007 Sacramento County ERS CAFR p 65,Enter Total Fund Data.,JFP,.18000001,,.134,,.12,,,,,,,,,,,0,.067736521,.015821537,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2008,2008 Sacramento County ERS CAFR p 69,Enter Total Fund Data.,JFP,-.045000002,,.081999995,,.102,,,,,,,,,,,0,.052946988,.015109568,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2009,2009 Sacramento County ERS CAFR p 70,Enter Total Fund Data.,JFP,-.21799999,,-.039999999,,.017999999,,,,,,,,,,,0,.01871096,.011815683,0,0,0
143,Sacramento County Employees Retirement System {The System},0,0,2010,2010 Sacramento County ERS CAFR p 69,Enter Total Fund Data.,JFP,.139,,-.050999999,,.023,,,.030144732,,,,,,,,0,.030144749,.013458062,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2011,2011 Sacramento County ERS CAFR p 69,Enter Total Fund Data.,JFP,.22700001,,.027000001,,.040999997,,,.0567315,,,,,,,,0,.046652373,.016513042,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2012,2012 Sacramento County ERS CAFR p 78,Enter Total Fund Data.,JFP,.0049999999,,.118,,.0080000004,,,.062919624,,,,,,,,0,.043116376,.016595608,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2013,2013 Sacramento County ERS CAFR p 81,Enter Total Fund Data.,JFP,.21700001,,.184,,.068999998,,,.080069251,,,,,,,,0,.055561066,.020196855,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2014,2014 Sacramento County ERS CAFR p 83,Enter Total Fund Data.,JFP,.161,,.094999999,,.127,,,.079976276,,,,,,,,1,.062764041,.023448549,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2015,2015 Sacramento County ERS CAFR p 87,Enter Total Fund Data.,LO,.022,,.102,,.105,,,.071964934,,,,,,,,1,.05999656,.023964414,0,0,1
143,Sacramento County Employees Retirement System {The System},0,0,2016,2016 Sacramento County ERS CAFR p 93,Enter Total Fund Data.,LO,-.0089999996,,.055999998,,.059,,,.058832783,,,,,,,,,.055546891,.023748737,0,0,1
144,San Diego City Employees Retirement System {SDCERS},0,0,2001,2001 San Diego City ERS CAFR p 70,Enter Total Fund Data.,JFP,-.0044999998,,.078099996,,.1092,,,,,,,,,,,0,-.0044999998,.0099550001,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2002,2002 San Diego City ERS CAFR p 67,Enter Total Fund Data.,JFP,-.024800001,,.036899999,,.069699995,,,,,,,,,,,0,-.014702278,.0097081158,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2003,2003 San Diego City ERS CAFR p 95,Enter Total Fund Data.,JFP,.054400001,,.0070999996,,.052099999,,,.087799996,,,,,,,,0,.0078133754,.010236237,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2004,2004 San Diego City ERS CAFR p 103,Enter Total Fund Data.,JFP,.20209999,,.0735,,.071800001,,,.1065,,,,,,,,0,.053222764,.01230498,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2005,2005 San Diego City ERS CAFR p 101,Enter Total Fund Data.,JFP,.108,,.11979999,,.063500002,,,.1023,,,,,,,,0,.063957162,.013633919,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2006,2006 San Diego City ERS CAFR p 109,Enter Total Fund Data.,JFP,.12729999,,.1451,,.090900004,,,.1,,,,,,,,0,.074261561,.015369517,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2007,2007 San Diego City ERS CAFR p 95,Enter Total Fund Data.,JFP,.16500001,,.13319999,,.1302,,,.099600002,,,,,,,,0,.086778097,.017905487,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2008,2008 San Diego City ERS CAFR p 96,Enter Total Fund Data.,JFP,-.046599999,,.077800006,,.10770001,,,.079599999,,,,,,,,0,.069135278,.017071093,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2009,2009 San Diego City ERS CAFR p 72,Enter Total Fund Data.,JFP,-.192,,-.035,,.023,,,.046,,,,,,,,0,.03638038,.013793442,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2010,2010 San Diego City ERS CAFR p 74,Enter Total Fund Data.,JFP,.134,,-.044,,.027999999,,,.045000002,,,,,,,,0,.04575168,.015641764,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2011,2011 San Diego City ERS CAFR p 74,Enter Total Fund Data.,JFP,.24200001,,.044,,.048,,,.068999998,,,,,,,,1,.062230691,.019427069,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2012,2012 San Diego City ERS CAFR p 74,Enter Total Fund Data.,JFP,.0089999996,,.124,,.017999999,,,.072999999,,,,,,,,1,.057689533,.019601913,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2013,2013 San Diego City ERS CAFR p 74,Enter Total Fund Data.,JFP,.13600001,,.125,,.055,,,.081,,,,,,,,1,.063516833,.022267774,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2014,2014 San Diego City ERS CAFR p 75,Enter Total Fund Data.,CM,.168,,.102,,.13500001,,,.078000002,,,,,,,,1,.07065957,.026008761,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2015,2015 San Diego City ERS CAFR p 78,Enter Total Fund Data.,TP,.033,,.11,,.11399999,,,.07,,,,,,,,,.068106763,.026867049,0,0,0
144,San Diego City Employees Retirement System {SDCERS},0,0,2016,2016 San Diego City ERS CAFR p 76,Enter Total Fund Data.,LO,.011,,.068000004,,.068999998,,,.059,,,,,,,,,.064444922,.027162585,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2001,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2002,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2003,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2004,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2005,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2006,,,,.12250111,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2007,2007 Chicago Municipal EABF CAFR p 53,Enter Total Fund Data.,JFP,.078000002,,.092,,.115,,,.074000001,,,,,,,,0,.010787409,.010779999,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2008,2008 Chicago Municipal EABF CAFR p 68,Enter Total Fund Data.,JFP,-.28200001,,-.045000002,,.0049999999,,,,,,,,,,,1,-.031514995,.0077400398,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2009,2009 Chicago Municipal EABF CAFR p 63,Enter Total Fund Data.,JFP,.19399999,,-.029999999,,.017999999,,,.027000001,,,,,,,,1,-.0087249614,.009241608,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2010,2010 Chicago Municipal EABF CAFR p 63,Enter Total Fund Data.,JFP,.142,,-.0099999998,,.033,,,.037999999,,,,,,,,1,.0054057473,.010553915,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2011,2011 Chicago Municipal EABF CAFR p 71,Enter Total Fund Data.,JFP,0,,.109,,.016000001,,,.045000002,,,,,,,,1,.0049131108,.010553915,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2012,2012 Chicago Municipal EABF CAFR p 69,Enter Total Fund Data.,JFP,.12899999,,.088999994,,.018999999,,,.064999998,,,,,,,,1,.014710836,.011915372,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2013,2013 Chicago Municipal EABF CAFR p 62,Enter Total Fund Data/Net of fees,CM,.161,,.093999997,,.123,,,.061999999,,,,,,,,1,.025277726,.013833745,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2014,2014 Chicago Municipal EABF CAFR p 65,Enter Total Fund Data/Net of fees,AW,.050999999,,.112,,.094999999,,,.055999998,,,,,,,,1,.027093971,.014539267,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2015,2015 Chicago Municipal EABF CAFR p 65,Enter Total Fund Data/Net of fees,LO,.017999999,,.112,,.094999999,,,.055999998,,,,,,,,1,.026485186,.014800974,0,0,0
145,"Chicago Municipal Employees Annuity Benefit Fund {""The Plan""}",0,0,2016,2016 Chicago Municipal EABF CAFR p 70,Enter Total Fund Data/Net of fees,TP,.063000001,,.045000002,,.083999999,,,.046,,,,,,,,1,.02873016,.015733436,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2001,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2002,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2003,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2004,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2005,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2006,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2007,2007 Chicago Police ABF CAFR p 59,Enter Total Fund Data.,JFP,.088,,.093999997,,.119,,,.072999999,,,,,,,,1,.012121614,.010880001,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2008,2008 Chicago Police ABF CAFR p 65,Enter Total Fund Data.,JFP,-.278,,-.041999999,,.0089999996,,,.025,,,,,,,,1,-.029722944,.0078553595,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2009,2009 Chicago Police ABF CAFR p 70,Enter Total Fund Data.,JFP,.215,,-.016000001,,.027999999,,,.033,,,,,,,,1,-.0051693614,.0095442627,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2010,2010 Chicago Police ABF CAFR p 72,Enter Total Fund Data.,JFP,.127,,-.0040000002,,.037999999,,,.040999997,,,,,,,,1,.0073180795,.010756385,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2011,2011 Chicago Police ABF CAFR p 78,Enter Total Fund Data.,JFP,.0080000004,,.11300001,,.016000001,,,.046999998,,,,,,,,1,.0073800529,.010842435,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2012,2012 Chicago Police ABF CAFR p 80,Enter Total Fund Data.,JFP,.124,,.085000001,,.023,,,.07,,,,,,,,1,.01661792,.012186897,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2013,2013 Chicago Police ABF CAFR p 80,Enter Total Fund Data.,CM,.15000001,,.090000004,,.12,,,.059999999,,,,,,,,1,.026304489,.01401493,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2014,2014 Chicago Police ABF CAFR p 89,Enter Total Fund Data.,AW,.059999999,,.11,,.090000004,,,.059999999,,,,,,,,1,.028675379,.014855827,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2015,2015 Chicago Police ABF CAFR p 89,Enter Total Fund Data.,LO,-.0040000002,,.066,,.064999998,,,.051999997,,,,,,,,,.026464052,.014796403,0,0,0
146,"Chicago Police Annuity Benefit Fund {""The Fund""}",0,0,2016,,,TP,,,,,,,,,,,,,,,,,,,0,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2001,,No data,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2002,,No data,,-.068420589,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2003,,No data,,.17009006,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2004,,No data,,.095224336,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2005,,No data,,.050022613,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2006,,No data,,.10836919,,,,.067984819,,,,,,,,,,,,0,.0099999998,1,1,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2007,,No data,,.062788419,,,,.096504606,,,,,,,,,,,,0,.0099999998,1,1,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2008,,No data,,-.22980647,,,,.0085247681,,,,,,,,,,,,0,.0099999998,1,1,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2009,2009 Cook County EABF CAFR p 61,Enter Total Fund Data.,JFP,.18000001,,-.017000001,,.02,,,,,,,,,,,,.018560641,.0118,0,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2010,2010 Cook County EABF CAFR p 61,Enter Total Fund Data.,JFP,.124,,.0020000001,,.035,,,,,,,,,,,,.028643372,.0132632,0,0,0
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2011,2011 Cook County EABF CAFR p 62,Enter Total Fund Data.,JFP,.012,,.103,,.016000001,,,.043206029,,,,,,,,,.027119093,.013422358,0,0,1
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2012,2012 Cook County EABF CAFR p 62,Enter Total Fund Data.,JFP,.125,,.086000003,,.027000001,,,.063073643,,,,,,,,,.034939855,.015100154,0,0,1
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2013,2013 Cook County EABF CAFR p 62,Enter Total Fund Data.,CM,.15100001,,.093999997,,.117,,,.061326366,,,,,,,,,.043436199,.017380277,0,0,1
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2014,2014 Cook County EABF CAFR p 68,Enter Total Fund Data.,AW,.059,,.111,,.093000002,,,.05776269,,,,,,,,,.044540271,.018405713,0,0,1
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2015,2015 Cook County EABF CAFR p 72,Enter Total Fund Data.,TP,-.001,,.068000004,,.067000002,,,.052506834,,,,,,,,,.041440688,.018387306,0,0,1
147,Cook County Employees Annuity Benefit Fund {CEABF},0,0,2016,,,TP,,,,,,,,,,,,,,,,,,,0,0,0
148,Boston Retirement Board,0,0,2001,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2002,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2003,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2004,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2005,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2006,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2007,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2008,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2009,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
148,Boston Retirement Board,0,0,2010,2010 State Boston RS CAFR p 7,Boston Retirement Board-SBRS,JFP,.1596,,-.13069999,,-.035399999,,,,,,,,,,,,.014917686,.011596,0,0,0
148,Boston Retirement Board,0,0,2011,2011 State Boston RS CAFR p 7,Boston Retirement Board-SBRS,JFP,.1444,,-.0581,,-.031099999,,,,,,,,,,,,.026056934,.013270463,0,0,0
148,Boston Retirement Board,0,0,2012,2012 State Boston RS CAFR p 8,Boston Retirement Board-SBRS,JFP,.1054,,.13600001,,-.033399999,,,,,,,,,,,,.032445479,.014669169,0,0,0
148,Boston Retirement Board,0,0,2013,2013 State Boston RS CAFR p 8,Boston Retirement Board-SBRS,JFP(CM/MGN),.1267,,.12540001,,.0072000003,,,,,,,,,,,,.039407097,.016527753,0,0,0
148,Boston Retirement Board,0,0,2014,2014 State Boston RS CAFR p 11,,TP,.1259,,.1189,,.13249999,,,,,,,,,,,,.045358509,.018608598,0,0,0
148,Boston Retirement Board,0,0,2015,2015 State Boston RS CAFR p 10,,LO,.1345,,.1296,,.1276,,,.043499999,,,,,,,,,.051077023,.021111453,0,0,0
148,Boston Retirement Board,0,0,2016,,,TP,,,,,,,,,,,,,,,,,0,,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2001,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2002,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2003,,,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2004,2004 New York City FPF CAFR p 67,Enter Total Portfolio Data. Hardcopy.,JFP,.1693,,.036499999,,.0208,,,.097499996,,,,,,,,,.039875839,.011693,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2005,2005 New York City FPF CAFR p 71,Enter Total Portfolio Data. Hardcopy.,JFP,.1088,,.10510001,,.025699999,,,.090299994,,,,,,,,,.053309094,.012965199,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2006,2006 New York City FPF CAFR p 73,Enter Total Portfolio Data. Hardcopy.,JFP,.1035,,.1268,,.0638,,,.083500005,,,,,,,,,.061512839,.014307096,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2007,2007 New York City FPF CAFR p 73,Enter Total Portfolio Data. Hardcopy.,JFP,.18290001,,.1313,,.12,,,.079700001,,,,,,,,,.078059651,.016923863,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2008,,,,,,,,,,,,,,,,,,,,.067978337,.016923863,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2009,2009 New York City FPF CAFR p 67,Enter Total Portfolio Data.,JFP,-.18780001,,-.0305,,.022,,,.021400001,,,,,,,,,.03598005,.013745563,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2010,2010 New York City FPF CAFR p 83,Enter Total Portfolio Data.,JFP,.147,,-.0405,,.028900001,,,.0273,,,,,,,,,.046580389,.015766161,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2011,2011 New York City FPF CAFR p 75,Enter Total Portfolio Data.,JFP,.2315,,.046999998,,.051899999,,,.057800002,,,,,,,,,.062175784,.019416027,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2012,2012 New York City FPF CAFR p 72,Enter Total Portfolio Data.,JFP,.011,,.12630001,,.019299999,,,.068499997,,,,,,,,,.057813954,.019629603,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2013,2013 New York City FPF CAFR p 93,Enter Total Portfolio Data.,JFP,.119,,.1168,,.053600002,,,.076200001,,,,,,,,,.062399399,.021965526,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2014,2014 New York City FPF CAFR p 109,Enter Total Portfolio Data.,dv,.19590001,,,,.13829488,,,,,,,,,,,,.071419999,.026268573,0,1,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2015,2015 New York City FPF CAFR p 111,Enter Total Portfolio Data.,JT,.035500001,,,,.1111,,,.069299996,,,,,,,,,.068987034,.027201107,0,0,0
149,New York City Fire Dept Article 1B Pension Fund,0,0,2016,2016 New York City FPF CAFR p 114,Enter Total Portfolio Data.,LO,.0069999998,,.078600004,,.075800002,,,.065099999,,,,,,,,,.065003417,.027391516,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2001,,No Data,,,,,,,,,,,,,,,,,,0,.0099999998,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2002,,No Data,,-.050589398,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
150,New York City Police Pension Fund Article 2,0,0,2003,,No Data,,.024108941,,,,,,,,,,,,,,,,0,.0099999998,1,0,0
150,New York City Police Pension Fund Article 2,0,0,2004,2004 New York City PPF CAFR p 71,Enter Total Fund Data.,JFP,.17040001,,.035599999,,.0218,,,.098800004,,.097700007,,,,,,1,.040120315,.011704001,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2005,2005 New York City PPF CAFR p 76,Enter Total Fund Data.,JFP,.1028,,.099600002,,.023599999,,,.0911,,.097399995,,,,,,1,.052364558,.012907172,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2006,2006 New York City PPF CAFR p 77,Enter Total Fund Data.,JFP,.1065,,.12620001,,.062700003,,,.084399998,,.098999999,,,,,,1,.061199609,.014281785,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2007,2007 New York City PPF CAFR p 116,Enter Total Fund Data.,JFP,.18879999,,.1321,,.1183,,,.081299998,,.1019,,,,,,1,.078553297,.016978186,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2008,2008 New York City PPF CAFR p 101,Enter Total Fund Data.,JFP,-.048299998,,.077699997,,.1007,,,.056500003,,.088699996,,,,,,1,.061815154,.016158139,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2009,2009 New York City PPF CAFR p 96,Enter Total Fund Data.,JFP,-.18629999,,-.0272,,.023499999,,,.022700001,,.073100001,,,,,,1,.030875422,.013147878,0,0,0
150,New York City Police Pension Fund Article 2,0,0,2010,2010 New York City PPF CAFR p 146,Enter Total Fund Data.,JFP,.1374,,-.0414,,.0298,,,.026700001,,.070300005,,,,,,1,.041062709,.014954397,0,0,0
