ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_ECR,fy_start,fy_end,Notes,EEContribution_StartDate,EEContribution_EndDate,EEContribution_TenureStart,EEContribution_TenureEnd,EEContribution_SalaryStart,EEContribution_SalaryEnd,EEContribution_Rate,EEContribution_PercentReqCont,EEContribution_PercentNC,EEContribution_RefundRate,EEContribution_LinkedRefund,EEContribution_MaxDiff,fy
47,Maine State and Teacher,2,State Employees regular Plan,2,All Tiers,1,2014,9999,,,,,,,,.0765,,,,,,2016
47,Maine State and Teacher,2,State Employees regular Plan,3,All Tiers,1,2014,9999,,,,,,,,.0765,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,1,All Tiers,1,2014,9999,,,,0,25,,,.0865,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,1,All Tiers,2,2014,9999,,,,26,9999,,,.0765,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,2,All Tiers,1,2014,9999,,,,0,25,,,.0865,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,2,All Tiers,2,2014,9999,,,,26,9999,,,.0765,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,3,All Tiers,1,2014,9999,,,,0,25,,,.0865,,,,,,2016
47,Maine State and Teacher,3,State Employees 1998 Special Plan,3,All Tiers,2,2014,9999,,,,26,9999,,,.0765,,,,,,2016
48,Maryland PERS,0,General Employees,1,Tier I (pre 1980) -- Employees Retirement System; Plan A,1,2014,9999,,,,,,,,.07,,,.04,,,2016
48,Maryland PERS,0,General Employees,2,Tier II (1980-1998) (NCPS),1,2014,9999,,,,,,,,.05,,,.05,,,2016
48,Maryland PERS,0,General Employees,3,Tier III (1998-2006) (ECPS),1,2014,9999,,,,,,,,.02,,,.05,,,2016
48,Maryland PERS,0,General Employees,4,Tier IV (2006-2011) (ACPS),1,2014,9999,,,,,,,,.07,,,.05,,,2016
48,Maryland PERS,0,General Employees,5,Tier V (2011+) (RCPB),1,2014,9999,,,,,,,,.07,,,.05,,,2016
49,Maryland Teachers,1,Teachers Retirement System - Plan A,0,All Tiers,1,2014,9999,,,,,,,,.05,,,.04,,,2016
49,Maryland Teachers,2,Teachers Pension System,1,ACPS,1,2014,9999,,,,,,,,.07,,,.05,,,2016
49,Maryland Teachers,2,Teachers Pension System,2,RCPB,1,2014,9999,,,,,,,,.07,,,.05,,,2016
50,Massachusetts SRS,1,General Employees,1,Tier I (pre 1975),1,2014,9999,*Refund rate for <10 YOS is 3%;  using this rate as vested employees are unlikely to take refund. ,,,,,,,.05,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,2,Tier II (1975-1977),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,3,Tier III (1978),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,4,Tier IV (1979-1983),1,2014,9999,,,,,,1,29.999,.07,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,4,Tier IV (1979-1983),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.09,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,5,Tier V (1984-1996),1,2014,9999,,,,,,1,29.999,.08,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,5,Tier V (1984-1996),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.1,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,6,Tier VI (1996-2012),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,6,Tier VI (1996-2012),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.11,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,7,Tier VII (2012+),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,1,General Employees,7,Tier VII (2012+),2,2014,9999,,,,,,30,9999,.11,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,1,Tier I (pre 1975),1,2014,9999,*Refund rate for <10 YOS is 3%;  using this rate as vested employees are unlikely to take refund. ,,,,,,,.05,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,2,Tier II (1975-1977),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,3,Tier III (1978),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,4,Tier IV (1979-1983),1,2014,9999,,,,,,1,29.999,.07,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,4,Tier IV (1979-1983),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.09,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,5,Tier V (1984-1996),1,2014,9999,,,,,,1,29.999,.08,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,5,Tier V (1984-1996),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.1,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,6,Tier VI (1996-2012),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,6,Tier VI (1996-2012),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.11,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,7,Tier VII (2012+),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,2,Hazardous Duty,7,Tier VII (2012+),2,2014,9999,,,,,,30,9999,.11,,,.03,,,2016
50,Massachusetts SRS,3,State Police,1,Tier I (pre 1975),1,2014,9999,*Refund rate for <10 YOS is 3%;  using this rate as vested employees are unlikely to take refund. ,,,,,,,.05,,,.03,,,2016
50,Massachusetts SRS,3,State Police,2,Tier II (1975-1977),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,3,State Police,3,Tier III (1978),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,3,State Police,4,Tier IV (1979-1983),1,2014,9999,,,,,,1,29.999,.07,,,.03,,,2016
50,Massachusetts SRS,3,State Police,4,Tier IV (1979-1983),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.09,,,.03,,,2016
50,Massachusetts SRS,3,State Police,5,Tier V (1984-1996),1,2014,9999,,,,,,1,29.999,.08,,,.03,,,2016
50,Massachusetts SRS,3,State Police,5,Tier V (1984-1996),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.1,,,.03,,,2016
50,Massachusetts SRS,3,State Police,6,Tier VI (1996-2012),1,2014,9999,,,,,,1,29.999,.12,,,.03,,,2016
50,Massachusetts SRS,3,State Police,6,Tier VI (1996-2012),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.14,,,.03,,,2016
50,Massachusetts SRS,3,State Police,7,Tier VII (2012+),1,2014,9999,,,,,,1,29.999,.12,,,.03,,,2016
50,Massachusetts SRS,3,State Police,7,Tier VII (2012+),2,2014,9999,,,,,,30,9999,.14,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,1,Tier I (pre 1975),1,2014,9999,*Refund rate for <10 YOS is 3%;  using this rate as vested employees are unlikely to take refund. ,,,,,,,.05,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,2,Tier II (1975-1977),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,3,Tier III (1978),1,2014,9999,,,,,,,,.07,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,4,Tier IV (1979-1983),1,2014,9999,,,,,,1,29.999,.07,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,4,Tier IV (1979-1983),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.09,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,5,Tier V (1984-1996),1,2014,9999,,,,,,1,29.999,.08,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,5,Tier V (1984-1996),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.1,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,6,Tier VI (1996-2012),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,6,Tier VI (1996-2012),2,2014,9999,"an additional 2% of regular compensation in excess of $30,000",,,,,30,9999,.11,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,7,Tier VII (2012+),1,2014,9999,,,,,,1,29.999,.09,,,.03,,,2016
50,Massachusetts SRS,4,Corrections,7,Tier VII (2012+),2,2014,9999,,,,,,30,9999,.11,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,1,Pre 1975,1,2014,9999,,,,,,,,.05,,,,,,2016
51,Massachusetts Teachers,0,All Employees,2,1975-1978,1,2014,9999,,,,,,,,.07,,,,,,2016
51,Massachusetts Teachers,0,All Employees,3,1978-1979,1,2014,9999,,,,,,,,.07,,,,,,2016
51,Massachusetts Teachers,0,All Employees,4,1979-1984,1,2014,9999,,,,,,0,29.999,.07,,,,,,2016
51,Massachusetts Teachers,0,All Employees,4,1979-1984,2,2014,9999,,,,,,30,9999,.09,,,,,,2016
51,Massachusetts Teachers,0,All Employees,5,1984-6/1996,1,2014,9999,,,,0,9,0,29.999,.08,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,5,1984-6/1996,2,2014,9999,,,,10,9999,0,29.999,.08,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,5,1984-6/1996,3,2014,9999,,,,0,9,30,9999,.1,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,5,1984-6/1996,4,2014,9999,,,,10,9999,30,9999,.1,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,6,7/1996-6/2001,1,2014,9999,,,,0,9,0,29.999,.09,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,6,7/1996-6/2001,2,2014,9999,,,,10,9999,0,29.999,.09,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,6,7/1996-6/2001,3,2014,9999,,,,0,9,30,9999,.11,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,6,7/1996-6/2001,4,2014,9999,,,,10,9999,30,9999,.11,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,7,7/2001-4/2012,1,2014,9999,,,,0,9,0,29.999,.11,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,7,7/2001-4/2012,2,2014,9999,,,,10,9999,0,29.999,.11,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,7,7/2001-4/2012,3,2014,9999,,,,0,9,30,9999,.13,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,7,7/2001-4/2012,4,2014,9999,,,,10,9999,30,9999,.13,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,8,4/2012+,1,2014,9999,,,,0,9,0,29.999,.11,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,8,4/2012+,2,2014,9999,,,,10,9999,0,29.999,.11,,,.035,,,2016
51,Massachusetts Teachers,0,All Employees,8,4/2012+,3,2014,9999,,,,0,9,30,9999,.13,,,.03,,,2016
51,Massachusetts Teachers,0,All Employees,8,4/2012+,4,2014,9999,,,,10,9999,30,9999,.13,,,.035,,,2016
52,Michigan Municipal,1,General,0,All Tiers,1,2014,9999,"Each member contributes a percent of annual compensation, as selected by the municipality, on the member's annual compensation up to the compensation limit under Section 401(a)(17) of the Internal Revenue Code. Any percentage from 0% to 10% (in 0.1% increments) may be selected.",,,,,,,,,,.03,,,2016
52,Michigan Municipal,2,Hybrid,0,All Tiers,1,2014,9999,"Each member contributes a percent of annual compensation, as selected by the municipality, on the member's annual compensation up to the compensation limit under Section 401(a)(17) of the Internal Revenue Code. Any percentage from 0% to 10% (in 0.1% increments) may be selected.",,,,,,,,,,.03,,,2016
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,1/1/1800, 1/31/2013,,,,,0,,,,2,,2016
53,Michigan Public Schools,1,Basic: Option 1,0,,2,2012,9999,,  2/1/2013,  1/1/8000,,,,,.04,,,,2,,2016
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,,,,,,,0,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,1/1/1800, 1/31/2013,,,,,.039,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,1,,2,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,1/1/1800, 1/31/2013,,,0,5,.03,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,2,,2,2012,9999,,1/1/1800, 1/31/2013,,,5.001,15,.036,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,2,,3,2012,9999,,1/1/1800, 1/31/2013,,,15.001,9999,.043,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,2,,4,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,1/1/1800, 1/31/2013,,,0,5,.03,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,3,,2,2012,9999,,1/1/1800, 1/31/2013,,,5.001,15,.036,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,3,,3,2012,9999,,1/1/1800, 1/31/2013,,,15.001,9999,.064,,,,2,,2016
53,Michigan Public Schools,3,MIP: Option 1,3,,4,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,,,,,,,.039,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,,,,,0,5,.03,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,2,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,2,,3,2012,9999,,,,,,15.001,9999,.043,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,,,,,0,5,.03,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,3,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2016
53,Michigan Public Schools,4,MIP: Option 3,3,,3,2012,9999,,,,,,15.001,9999,.064,,,,2,,2016
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,,,,,0,5,.03,,,,2,,2016
53,Michigan Public Schools,5,Pension Plan Plus,0,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2016
53,Michigan Public Schools,5,Pension Plan Plus,0,,3,2012,9999,,,,,,15.001,9999,.064,,,,2,,2016
54,Michigan SERS,1,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2016
54,Michigan SERS,1,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2016
54,Michigan SERS,2,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2016
54,Michigan SERS,2,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2016
54,Michigan SERS,3,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2016
54,Michigan SERS,3,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2016
56,Minnesota PERF,1,Basic Plan,1,,1,2012,9999,,,,,,,,.091,,,.06,,,2016
56,Minnesota PERF,2,Coordinated Plan,1,,1,2012,9999,,,,,,,,.0625,,,.04,,,2016
56,Minnesota PERF,2,Coordinated Plan,2,,1,2012,9999,,,,,,,,.0625,,,.04,,,2016
56,Minnesota PERF,2,Coordinated Plan,3,,1,2012,9999,,,,,,,,.0625,,,.04,,,2016
56,Minnesota PERF,2,Coordinated Plan,4,,1,2012,9999,,,,,,,,.0625,,,.04,,,2016
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,,,,,,,.05,,,,,,2016
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,,,,,,,.05,,,,,,2016
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,,,,,,,.05,,,,,,2016
57,Minnesota State ERS,0,ALL,4,,1,2012,9999,,,,,,,,.05,,,,,,2016
58,Minnesota Teachers,1,Basic Plan,1,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.09,,,.04,,,2016
58,Minnesota Teachers,1,Basic Plan,1,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.095,,,.04,,,2016
58,Minnesota Teachers,1,Basic Plan,1,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.1,,,.04,,,2016
58,Minnesota Teachers,1,Basic Plan,1,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.105,,,.04,,,2016
58,Minnesota Teachers,1,Basic Plan,1,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.11,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,1,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,1,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,1,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,1,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,1,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,2,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,2,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,2,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,2,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,2,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,3,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,3,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,3,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,3,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2016
58,Minnesota Teachers,2,Coordinated Plan,3,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2016
59,Mississippi PERS,1,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,1,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,1,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,2,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,2,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,2,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,3,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,3,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
59,Mississippi PERS,3,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2016
60,Missouri DOT,1,All Employees,1,1/1/1800,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,1,All Employees,2, 8/28/1997,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,1,All Employees,3,  7/1/2000,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,1,All Employees,4,  1/1/2011,1,2014,9999,,,,,,,,.04,,,.03,,,2016
60,Missouri DOT,2,All Employees,1,1/1/1800,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,2,All Employees,2, 8/28/1997,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,2,All Employees,3,  7/1/2000,1,2014,9999,,,,,,,,0,,,.03,,,2016
60,Missouri DOT,2,All Employees,4,  1/1/2011,1,2014,9999,,,,,,,,.04,,,.03,,,2016
62,Missouri PEERS,0,All Employees,0,All Tiers,1,2014,9999,,,,,,,,.0686,,,.03,,,2016
63,Missouri State ERS,0,All Employees,1,Tier I (pre 1997),1,2014,9999,,,,,,,,0,,,0,,,2016
63,Missouri State ERS,0,All Employees,2,Tier II (1997-2000),1,2014,9999,,,,,,,,0,,,0,,,2016
63,Missouri State ERS,0,All Employees,3,Tier III (2000-2010),1,2014,9999,,,,,,,,0,,,0,,,2016
63,Missouri State ERS,0,All Employees,4,Tier IV (2011+),1,2014,9999,,,,,,,,.04,,,.04,,,2016
64,Misssouri Teachers,0,All Employees,0,,1,2014,9999,,,,,,,,,.5,,,,,2016
65,Montana PERA,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,.069,,,.0077,,,2016
65,Montana PERA,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,.069,,,.0077,,,2016
65,Montana PERA,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,.069,,,.0077,,,2016
65,Montana PERA,0,All Employees,4,All Tiers,1,2014,9999,,,,,,,,.069,,,.0077,,,2016
66,Montana Teachers,0,All Employees,1,Tier 1,1,2014,9999,,,,,,,,.0715,,,,,,2016
66,Montana Teachers,0,All Employees,2,Tier 2,1,2014,9999,,,,,,,,.0815,,,,,,2016
67,Nebraska Schools,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,.0978,,,.03,,,2016
67,Nebraska Schools,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,.0978,,,.03,,,2016
68,Nevada Police Officer and Firefighter,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,.2075,,,0,,,2016
68,Nevada Police Officer and Firefighter,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,.2075,,,0,,,2016
68,Nevada Police Officer and Firefighter,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,.2075,,,0,,,2016
69,Nevada Public Employees' Retirement System,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,.1325,,,0,,,2016
69,Nevada Public Employees' Retirement System,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,.1325,,,0,,,2016
69,Nevada Public Employees' Retirement System,0,All Employees,3,All Tiers,1,2014,9999,,,,,,,,.1325,,,0,,,2016
70,New Hampshire Retirement System,1,Group I: general ,1,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,1,Group I: general ,2,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,1,Group I: general ,3,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,1,Group I: general ,4,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,2,Group I: teachers,1,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,2,Group I: teachers,2,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,2,Group I: teachers,3,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,2,Group I: teachers,4,All Tiers,1,2014,9999,,,,,,,,.07,,,.0575,,,2016
70,New Hampshire Retirement System,3,Group II: police,1,"Tier 1: Hired pre 2009, VESTED by 2012",1,2014,9999,,,,1,39,,,.1155,,,.0575,,,2016
70,New Hampshire Retirement System,3,Group II: police,1,"Tier 1: Hired pre 2009, VESTED by 2012",2,2014,9999,,,,40,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,3,Group II: police,2,"Tier 1b: Hired pre 2009, NOTVESTED by 2012",1,2014,9999,,,,1,42.4,,,.1155,,,.0575,,,2016
70,New Hampshire Retirement System,3,Group II: police,2,"Tier 1b: Hired pre 2009, NOTVESTED by 2012",2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,3,Group II: police,3,Hired 2009-2010,1,2014,9999,,,,1,42.4,,,.1155,,,.0575,,,2016
70,New Hampshire Retirement System,3,Group II: police,3,Hired 2009-2011,2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,3,Group II: police,4,Hired post 2011,1,2014,9999,,,,1,42.4,,,.1155,,,.0575,,,2016
70,New Hampshire Retirement System,3,Group II: police,4,Hired post 2012,2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,4,Group II: fire,1,"Tier 1: Hired pre 2009, VESTED by 2012",1,2014,9999,,,,1,39,,,.118,,,.0575,,,2016
70,New Hampshire Retirement System,4,Group II: fire,1,"Tier 1: Hired pre 2009, VESTED by 2012",2,2014,9999,,,,40,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,4,Group II: fire,2,"Tier 1b: Hired pre 2009, NOTVESTED by 2012",1,2014,9999,,,,1,42.4,,,.118,,,.0575,,,2016
70,New Hampshire Retirement System,4,Group II: fire,2,"Tier 1b: Hired pre 2009, NOTVESTED by 2012",2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,4,Group II: fire,3,Hired 2009-2010,1,2014,9999,,,,1,42.4,,,.118,,,.0575,,,2016
70,New Hampshire Retirement System,4,Group II: fire,3,Hired 2009-2011,2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
70,New Hampshire Retirement System,4,Group II: fire,4,Hired post 2011,1,2014,9999,,,,1,42.4,,,.118,,,.0575,,,2016
70,New Hampshire Retirement System,4,Group II: fire,4,Hired post 2012,2,2014,9999,,,,42.5,9999,,,0,,,0,,,2016
71,New Jersey PERS,1,General State Employees,1,,1,2012,9999,,  7/1/1995, 6/29/2007,1,2,,,.05,,,,,,2016
71,New Jersey PERS,1,General State Employees,1,,2,2012,9999,,  7/1/1995, 6/29/2007,2,9999,,,.05,,,.079,,,2016
71,New Jersey PERS,1,General State Employees,1,,3,2012,9999,,  7/1/2007, 9/29/2011,1,2,,,.055,,,,,,2016
71,New Jersey PERS,1,General State Employees,1,,4,2012,9999,,  7/1/2007, 9/29/2011,2,9999,,,.055,,,.079,,,2016
71,New Jersey PERS,1,General State Employees,1,,5,2012,9999,, 10/1/2011, 6/29/2012,1,2,,,.065,,,,,,2016
71,New Jersey PERS,1,General State Employees,1,,6,2012,9999,, 10/1/2011, 6/29/2012,2,9999,,,.065,,,.079,,,2016
71,New Jersey PERS,1,General State Employees,1,,7,2012,9999,,  7/1/2012, 6/29/2013,1,2,,,.0664285714285714,,,,,,2016
71,New Jersey PERS,1,General State Employees,1,,8,2012,9999,,  7/1/2012, 6/29/2013,2,9999,,,.0678571428571429,,,.079,,,2016
71,New Jersey PERS,1,General State Employees,1,,9,2012,9999,,  7/1/2013, 6/29/2014,1,2,,,.0692857142857143,,,,,,2016
71,New Jersey PERS,1,General State Employees,1,,10,2012,9999,,  7/1/2013, 6/29/2014,2,9999,,,.0707142857142857,,,.079,,,2016
