PlanName,DataEntryCode,source_FundingAndMethods,notes_FundingAndMethods,initials_FundingAndMethods,AssetValMeth,PhaseIn,AssetValMeth_note,ActCostMeth,ActCostMeth_note,FundingMeth,FundingMeth_note,ppd_id,EEGroupID,TierID,fy,scaled_check,MktAssets_Smooth,ActAssets_Smooth,NetFlows_smooth,AssetValMethCode,SmoothingReset,GainlossConcept,GainLossBase_1,GainLossBase_2,GainLoss,GainLossPeriod,PhaseInPercent,PhaseInPeriods,PhaseInType,GainLossRecognition,AssetSmoothingBaseline,ExpectedReturnMethod,AddSubtractGainLoss,UpperCorridor,LowerCorridor,ActCostMethCode,FundMethCode_1,FundMethCode_2,PayrollGrowthAssumption,TotAmortPeriod,RemainingAmortPeriod,UAALYearEstablished,WageInflation
Cook County Employees Annuity Benefit Fund {CEABF},,,,,,,,,,,,147,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},,,,,,,,,,,,147,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},,,,,,,,,,,,147,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},,p. 23 Section 2.3 Actuarial Value of Assets,,JP,,339499.232; -477440.319; 320259.720; 564068.096; -2458448.408,Expected actuarial assets use prior years unrecognized return as part of cash flows.,,,,,147,0,0,2012,0,8059935.628,7833882.926,-268995.141,0,0,0,1,4,339499.232,0,.8,5,1,1,1,,0,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},,p. 23 Section 2.3 Actuarial Value of Assets,,JFP,,586433.767; 339499.232; -477440.319; 320259.720; 564068.096,Expected actuarial assets use prior years unrecognized return as part of cash flows.,,,,,147,0,0,2013,0,8927366.656,8381444.287,-312009.091,0,0,0,1,4,586433.767,0,.8,5,1,1,1,,0,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},,2014 AV p. 20-22 Section 2.3 Actuarial Value of Assets,,CM,,-167852.724; 586433.767; 339499.232; -477440.319; 320259.720,Expected actuarial assets use prior years unrecognized return as part of cash flows.,,,,,147,0,0,2014,0,9068398.779999999,8810509.07,-347858.768,0,0,0,1,4,-167852.724,0,.8,5,1,1,1,,0,,,,,,,,,,.0375
Cook County Employees Annuity Benefit Fund {CEABF},,2015 AV p. 20-22 Section 2.3 Actuarial Value of Assets,,CM,,-687170.453; -167852.724; 586433.767; 339499.232; -477440.319,Expected actuarial assets use prior years unrecognized return as part of cash flows.,,,,,147,0,0,2015,0,8643044.275,8991018.918,-403457.8090000001,0,0,0,1,4,-687170.453,0,.8,5,1,1,1,,0,,,,,,,,,,
Cook County Employees Annuity Benefit Fund {CEABF},1,,,,,,,,,,,147,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,,,,,,,,,,,148,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston Retirement Board,,p. 15 Chart 2-7 Determination of Actuarial Value of Assets,Excludes Teachers,jp,,,,,,,,148,0,0,2011,0,3260503.002,3575387.127,-103180.862,0,0,0,1,4,-393605.156,0,.2,1,,0,4,2,1,,,,,,,,,,
Boston Retirement Board,,Biennial AV.  Data comes from 1/1/2014 Valuation,Excludes Teachers,jp,,,,,,,,148,0,0,2012,0,3587818.693,3740270.938,-71331.534,0,0,0,1,4,-38113.061,0,.2,1,,0,4,2,1,,,,,,,,,,
Boston Retirement Board,,p. 15 Chart 2-7 Determination of Actuarial Value of Assets,Excludes Teachers,jp,,,,,,,,148,0,0,2013,0,4044721.329,3989921.913,-51908.425,0,0,0,1,4,13699.854,0,.2,1,,0,4,2,1,,,,,,,,,,
Boston Retirement Board,,2015 AV p. 15 Chart 2-7 Determination of Actuarial Value of Assets,2014 payroll growth assumption is for Group 4,CM,,,,,,,,148,0,0,2014,0,4180128.172,4240389.786,-42056.001,0,0,0,1,4,-15065.404,0,.2,1,,0,4,2,1,,,,,,,,,,.045
Boston Retirement Board,,2016 SBRS AV p 18,,CM,,,,,,,,148,0,0,2015,0,4108995.185,4440479.851,-43965.32,0,0,0,1,4,-82871.167,0,.2,1,,0,4,2,1,,,,,,,,,,
Boston Retirement Board,,,no 2016 data b/c valuation date is 1/1/2016,tp,,,,,,,,148,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,.0775,,,,.045
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,,,,,,,,,,,149,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,149,0,0,2012,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,149,0,0,2013,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,149,0,0,2014,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,149,0,0,2015,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Fire Dept Article 1B Pension Fund,2,,,,,,,,,,,149,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,,,,,,,,,,,150,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City Police Pension Fund Article 2,,CRR best guess for method.  Market Assets and net flow come from CAFR income statement ,,JP,,0; 0; 0; 0; 0; 0,,,,,,150,0,0,2012,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Police Pension Fund Article 2,,CRR best guess for method.  Market Assets and net flow come from CAFR income statement ,,JP,,0; 0; 0; 0; 0; 0,,,,,,150,0,0,2013,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Police Pension Fund Article 2,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,150,0,0,2014,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Police Pension Fund Article 2,,CRR best guess for method.  Market Assets and net flow come from CAFR income statemen,,JP,,0; 0; 0; 0; 0; 0,,,,,,150,0,0,2015,0,,,,0,1,0,1,2,,0,.8333333333333334,6,1,1,1,,0,,,,,,,,,,
New York City Police Pension Fund Article 2,2,,,,,,,,,,,150,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,.03
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,,,,,,,,,,,152,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Municipal Pension Plan,,2013 PMPERS AV p 24-26,,jp,,127718.278; -328486.968; 414187.915; 200524.637; -1235073.412,,,,,,152,0,0,2013,0,4445223.788,4799260.687,-153394,0,0,0,1,2,127718.278,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Philadelphia Municipal Pension Plan,,,,JFP,,347082.935; 127718.278; -328486.968; 414187.915; 200524.637; -1235073.413,,,,,,152,0,0,2014,0,4916705.397,4814912,-209987.975,0,0,0,1,2,347082.935,0,.9,10,1,1,1,,0,1.2,.8,,,,.033,,,,.033
Philadelphia Municipal Pension Plan,,"2015 PMPERS AV p 26, 28",,CM,,-349020.722; 347082.935; 127718.278; -328486.968; 414187.915; 200524.637; -1235073.412,,,,,,152,0,0,2015,0,4674252,4863413.137,-256292,0,0,0,1,2,-349020.722,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Philadelphia Municipal Pension Plan,,"2016 PMPERS AV p 29, 31",,TP,,-489127.035; -349020.722; 347082.935; 127718.278; -328486.968; 414187.915; 200524.637,,,,,,152,0,0,2016,0,4357975.073,4936019.741,-170595.447,0,0,0,1,2,-489127.035,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2007,,3390974.909,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2008,,2533055.971,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2009,,2851645.944,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2010,,3112686.542,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,,,,,,,,,,,153,0,0,2011,,2990943.353,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Police and Fire Pension System,,2013 DPFP AV p 20 -22,,jp,,41774.976; -316579.427; 62874.951; 132954.038; -1125904.567; 10785.809; 168016.769; 57272.457; 0; 0,,,,,,153,0,0,2012,0,3206364.971,3795024.584,-77298.363,0,0,0,1,2,41774.976,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Dallas Police and Fire Pension System,,2014 DPFP AV p 19 -21,,JFP,,-25324.051; 41774.976; -316579.427; 62874.951; 132954.038; -1125904.567; 10785.809; 168016.769; 57272.457,,,,,,153,0,0,2013,0,3362750.503,3877321.261,-87128.47900000001,0,0,0,1,2,-25324.051,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Dallas Police and Fire Pension System,,2015 DPFP AV p 17 -21,,CM,,-458251.438; -25324.051; 41774.976; -316579.427; 62874.951; 132954.038; -1125904.567; 10785.809; 168016.769; ,,,,,,153,0,0,2014,0,3079394.897,3695273.876,-106415.31,0,0,0,1,2,-458251.438,0,.9,10,1,1,1,,0,1.2,.8,,,,.04,,,,
Dallas Police and Fire Pension System,,2016 DPFP AV p 15 -21,,CM,,"-472,849.609; -458251.438; -25324.051; 41774.976; -316579.427; 62874.951; 132954.038; -1125904.567; 10785.809; ",,,,,,153,0,0,2015,0,2680124.308,2680124.303,-142655.405,0,0,0,1,2,-472849.609,0,.9,10,1,1,1,,0,1.2,.8,,,,,,,,
Dallas Police and Fire Pension System,,,need 2017 report,tp,,,,,,,,153,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2007,,1564774,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2008,,1170632,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2009,,1366586,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,,,,,,,,,,,136,0,0,2010,,1542288,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania Municipal Retirement System,,1/1/2012 PMRS AV p. 21-22.  CRR best guess.  No data on individual plan smoothing,,jp,,,,,,,,136,0,0,2011,0,1490169,1792809.433,-23032,0,0,0,1,1,,,.2,1,,,4,2,1,1.1,.9,,,,,,,,
Pennsylvania Municipal Retirement System,,1/1/2013 PMRS AV p. 21-22.  CRR best guess.  No data on individual plan smoothing,,jp,,,,,,,,136,0,0,2012,0,1661926,1886703.664,-15998,0,0,0,1,2,,,.2,1,,,4,2,1,1.1,.9,,,,,,,,
Pennsylvania Municipal Retirement System,,1/1/2014 PMRS AV p. 21-22.  CRR best guess.  No data on individual plan smoothing,,jp,,,,,,,,136,0,0,2013,0,1951247,1972273.674,-20877,0,0,0,1,2,,,.2,1,,,4,2,1,1.1,.9,,,,,,,,
Pennsylvania Municipal Retirement System,,1/1/2015 PMRS AV Section II Assets,,CM,,,,,,,,136,0,0,2014,0,2049615,2081440,-2086,0,0,0,1,2,,,.2,1,,,4,2,1,1.1,.9,,,,,,,,
Pennsylvania Municipal Retirement System,,1/1/2016 PMRS AV Section II Assets,,jp,,,,,,,,136,0,0,2015,0,1994491,2153626,-46546,0,0,0,1,2,,,.2,1,,,4,2,1,1.1,.9,,,,,,,,
Pennsylvania Municipal Retirement System,,,need 2017 report,tp,,,,,,,,136,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2007,,5231571,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2008,,3399793,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2009,,4020640,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2010,,4322384,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,,,,,,,,,,151,0,0,2011,,4008589,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee City Employees Retirement System {The System},,p. 27  Table 8 Actuarial Value of Assets,,JP,,196296; -437672; 206031; 500199; -2061824,,,,,,151,0,0,2012,0,4375197,4259889,-163471,0,0,0,1,2,196296,0,.2,5,1,0,4,1,1,1.2,.8,,,,,,,,
Milwaukee City Employees Retirement System {The System},,p. 28  Table 8 Actuarial Value of Assets,,JFP,,434858; 196296; -437672; 206031; 500199 ,,,,,,151,0,0,2013,0,4949534,4580729,-212701,0,0,0,1,2,434858,0,.2,5,1,0,4,1,1,1.2,.8,,,,,,,,
Milwaukee City Employees Retirement System {The System},,p. 29  Table 8 Actuarial Value of Assets,,CM,,-170983; 434858; 196296; -437672; 206031,,,,,,151,0,0,2014,0,4953150,4797437,-226062,0,0,0,1,2,-170983,0,.2,5,1,0,4,1,1,1.2,.8,,,,,,,,.03
Milwaukee City Employees Retirement System {The System},,2016 AV p. 29  Table 8 Actuarial Value of Assets,,CM,,-374012 ;-170983; 434858; 196296; -437672,,,,,,151,0,0,2015,0,4752308,4899155,-226137,0,0,0,1,2,-374012,0,.2,5,1,0,4,1,1,1.2,.8,,,,,,,,
Milwaukee City Employees Retirement System {The System},,,No 2016 data b/c valuation date is 1/1/2016,tp,,,,,,,,151,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,,,,,,,,,,,154,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,,p. 24 FUNDING VALUE OF ASSETS,,JP,,61718.561; 45240.031; -139221.691; 0; 0; 0; 0,,,,,,154,0,0,2012,,2974461.633,3675459.604,-267289.262,0,,0,1,2,-432029.925,0,.1428571428571429,7,0,0,4,1,1,1.3,.7,,,,,,,,
Detroit Police and Fire Retirement System,,p. 24 FUNDING VALUE OF ASSETS,,JP,,7555.466; 61718.561; 45240.031; -139221.691; 0; 0; 0;,,,,,,154,0,0,2013,,3034573.064,3474538.021,-343089.996,0,,0,1,2,122888.259,0,.1428571428571429,7,0,0,4,1,1,1.3,.7,,,,,,,,
Detroit Police and Fire Retirement System,,p. 19 Revenues and Expenditures,,JP,Market,,,,,,,154,0,0,2014,,3096387.5,3096387.5,-285512.629,1,,,,,,,,,,,,,,,,,,,,,,,.04
Detroit Police and Fire Retirement System,,2015 AV P 219 Revenues and Expenditures,,CM,Market,,,,,,,154,0,0,2015,,3020159.748,3029159.749,-289336.059,1,,,,,,,,,,,,,,,,,,,,,,,
Detroit Police and Fire Retirement System,1,,,,,,,,,,,154,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,,,,,,,,,,,155,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,2,2012 AV p 15,check net flows,CM,,-87429.289; 0; 0;0; 0; 0; 0; 0; 0; 0,,,,,,155,0,0,2012,,2146028.004,2475874.446,-78911.34699999975,0,1,1,1,2,-87429.289,0,,10,1,1,1,,0,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,2,2013 AV p 14-15,check net flows,CM,,37522.765; 0; 0;0; 0; 0; 0; 0; 0; 0,,,,,,155,0,0,2013,,2261333.098,2502405.754,-85232.19299999997,0,1,1,1,2,37522.765,0,,10,1,1,1,,0,,,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,p.14 Table II-2 Development of Investment Gain/Loss,,,,142421.297; 0; 0;0; 0; 0; 0; 0; 0; 0,,,,,,155,0,0,2014,,2492544.399,2492544.399,-83237.97000000003,0,1,1,1,2,142421.297,0,.8,10,1,1,1,,0,1.2,.8,,,,,,,,.0375
Baltimore Fire and Police Employees Retirement System,,"p.18 Table II-2, II-3: Development of Investment Gain/Loss and Actuarial Value of Assets",,CC,,-136173.779; 0; 0; 0; 0,,,,,,155,0,0,2015,,2466576.702,2575515.725,-79869.99900000016,0,0,1,1,2,-136173.779,0,.8,5,1,1,1,,0,1.2,.8,,,,,,,,
Baltimore Fire and Police Employees Retirement System,,"p.18 Table II-2, II-3: Development of Investment Gain/Loss and Actuarial Value of Assets",,TP,,-178557.046; 0; 0; 0; 0,,,,,,155,0,0,2016,,2377994.505,2602544.409,-91584.92300000016,0,0,1,1,2,-178557.046,0,.8,5,1,1,1,,0,1.2,.8,,,,,,,,
Seattle Employees Retirement System,,,,,,,,,,,,156,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
