system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,RetirementSystemDesc,RetirementSystemStateAbbrev
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
91,Texas Municipal Retirement System,1,860,"TMRS administers retirement and other benefits to more than 800 municipalities in Texas that have elected to participate. TMRS is a non-traditional defined benefit plan; benefits are based on the sum of the employee's contributions, with interest, and mon",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
92,Teacher Retirement System of Texas,1,1357,"TRS of Texas administers pension, disability, health care, and survivors benefits for school teachers and other employees of more than 1,300 educational institutions--school districts, community colleges, universities, and other educational entities--thro",TX
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
93,Tennessee Consolidated Retirement System,2,489,"TCRS administers pension and other benefits for most public employees in the state. The System maintains two plans: the State Employees, Teachers and Higher Education Employees Pension Plan (SETHEEPP), and the Political Subdivisions Pension Plan (PSPP). T",TN
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
94,University of California Retirement System,1,1,,CA
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
95,Utah Retirement Systems,9,1400,"URS administers pension and other benefits for substantially all public employees in the state. The system maintains a contributory and a noncontributory plan for state employees, teachers, and employees of political subdivisions, and plans for law enforc",UT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
96,Vermont State Employees Retirement System,1,,The Vermont SERS administers pension and other benefits for all full-time state employees. The System is a division of the state treasurer's office; the retirement division also administers the TRS and a municipal retirement system.,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
97,Vermont Teachers Retirement System,1,131,TRS of Vermont administers pension and other benefits for certificated public school teachers. The System is a division of the state treasurer's office; the retirement division also administers the state employees' retirement system and a municipal employ,VT
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
98,Virginia Retirement System,4,824,"VRS administers pension, disability, survivors, and other benefits for most public employees in the Commonwealth, including state employees, public school teachers, and employees of political subdivisions that have elected to participate. The system admin",VA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
99,Washington Department of Retirement Systems,8,4257,"The Washington Department of Retirement Systems administers pension, disability, and defined contribution savings benefits for most public employees in the state, including state employees, employees of higher education, public school teachers, law enforc",WA
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
100,West Virginia Consolidated Public Retirement Board,8,673,"The CPRB of West Virginia administers pension and other benefits for substantially all public employees in the state. The Board maintains a defined benefit for teachers (TRS) that was closed to new members from July 1, 1991 until reopening in 2005. Teache",WV
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
101,Wisconsin Retirement System,1,1480,"The WRS administers pension and other benefits for substantially all public employees in the state except those working for the City of Milwaukee and Milwaukee County, which maintain their own retirement plans. WRS assets are managed by the State of Wisco",WI
