ppd_id,PlanName_check,EEGroupID,EEGroupName_check,TierID,TierName,TierDesc,TierHireDate,TierClosedDate,TierFutureAge,TierFutureTenure,TierFuturePoints,TierFutureDateStart,TierFutureDateEnd,notes_TierBasics,SubTierID,NumberofEEGroups,NumberofTiers,MultipleEEGroupsCoded,EEGroupID_Error,MultipleTiersCoded,TierID_Error
85,Ohio PERS,6,General Local Employees-Combined Plan,2,GroupA2,,  1/1/2003,  1/6/2013,55,25,,1/1/1800,  1/7/2018,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,3,GroupA3,,  1/1/2003,  1/6/2013,,30,,1/1/1800,  1/7/2018,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,4,GroupB1,,  1/1/2003,  1/6/2013,60,5,,  1/7/2018,  1/7/2023,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,5,GroupB2,,  1/1/2003,  1/6/2013,55,25,,  1/7/2018,  1/7/2023,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,6,GroupB3,,  1/1/2003,  1/6/2013,,30,,  1/7/2018,  1/7/2023,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,7,GroupB4,,  1/1/2003,  1/6/1993,,20,,1/1/1800,  1/7/2013,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,8,GroupC1,,  1/1/2003,  1/6/2013,60,5,,  1/8/2023,  1/1/8000,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,9,GroupC2,,  1/1/2003,  1/6/2013,55,25,,  1/8/2023,  1/1/8000,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,10,GroupC3,,  1/1/2003,  1/6/2013,,30,,  1/8/2023,  1/1/8000,,,6,11,1,0,1,0
85,Ohio PERS,6,General Local Employees-Combined Plan,11,GroupC4,,  1/7/2013,  1/1/8000,,,,,,,,6,11,1,0,1,0
86,Ohio Police & Fire,1,State and Local Police,1,,,1/1/1800,  7/1/1998,,,,,,,,2,3,1,0,1,0
86,Ohio Police & Fire,1,State and Local Police,2,,,  7/2/1998,  7/1/2013,,,,,,,,2,3,1,0,1,0
86,Ohio Police & Fire,1,State and Local Police,3,,,  7/2/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
86,Ohio Police & Fire,2,State and Local Fire,1,,,1/1/1800,  7/1/1998,,,,,,,,2,3,1,0,1,0
86,Ohio Police & Fire,2,State and Local Fire,2,,,  7/2/1998,  7/1/2013,,,,,,,,2,3,1,0,1,0
86,Ohio Police & Fire,2,State and Local Fire,3,,,  7/2/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
87,Ohio School Employees,0,All Groups,1,,Do not have 25 YOS by Aug 1 2017,1/1/1800,  8/1/1992,,,,,,,,1,2,0,0,1,0
87,Ohio School Employees,0,All Groups,2,,Have 25 YOS after Aug 1 2017,  8/2/1992,  1/1/8000,,,,,,,,1,2,0,0,1,0
88,Ohio Teachers,1,Traditional Plan,1,Grandfathered 1,,1/1/1800,  1/1/8000,65,5,,1/1/1800,  7/1/2015,,,2,4,1,0,1,0
88,Ohio Teachers,1,Traditional Plan,2,Grandfathered 2,,1/1/1800,  1/1/8000,,30,,1/1/1800,  7/1/2015,,,2,4,1,0,1,0
88,Ohio Teachers,1,Traditional Plan,3,Non-Grandfathered 1,,1/1/1800,  1/1/8000,65,5,,  7/2/2015,  1/1/8000,,,2,4,1,0,1,0
88,Ohio Teachers,1,Traditional Plan,4,Non-Grandfathered 2,,1/1/1800,  1/1/8000,,30,,  7/2/2015,  1/1/8000,,,2,4,1,0,1,0
88,Ohio Teachers,2,Combined Plan,1,,,  7/1/2001, 7/31/2015,,,,,,,,2,2,1,0,1,0
88,Ohio Teachers,2,Combined Plan,2,,,  8/1/2015,  1/1/8000,,,,,,,,2,2,1,0,1,0
89,Oklahoma PERS,1,General Employee,1,Tier I (pre 1983),,1/1/1800,12/31/1982,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,1,General Employee,2,Tier II (1983-1992),,  1/1/1983, 6/30/1992,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,1,General Employee,3,Tier III (1992-1995),,  7/1/1992, 6/30/1995,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,1,General Employee,4,Tier IV (1995-2011),,  7/1/1995,10/31/2011,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,1,General Employee,5,Tier V (2011-2013),, 11/1/2011, 6/30/2013,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,1,General Employee,6,Tier VI (2013+),,  7/1/2013,  1/1/8000,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,1,Tier I (pre 1983),,1/1/1800,12/31/1982,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,2,Tier II (1983-1992),,  1/1/1983, 6/30/1992,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,3,Tier III (1992-1995),,  7/1/1992, 6/30/1995,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,4,Tier IV (1995-2011),,  7/1/1995,10/31/2011,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,5,Tier V (2011-2013),, 11/1/2011, 6/30/2013,,,,,,,,2,6,1,0,1,0
89,Oklahoma PERS,2,Hazardous Duty,6,Tier VI (2013+),,  7/1/2013,  1/1/8000,,,,,,,,2,6,1,0,1,0
90,Oklahoma Teachers,0,All Employees,1,Hired pre-1992,,1/1/1800, 6/30/1992,,,,,,,,1,3,0,0,1,0
90,Oklahoma Teachers,0,All Employees,2,Hired post-1992,,  7/1/1992,10/31/2011,,,,,,,,1,3,0,0,1,0
90,Oklahoma Teachers,0,All Employees,3,Hired post-2011,, 11/1/2011,  1/1/8000,,,,,,,,1,3,0,0,1,0
91,Oregon PERS,1,General State and Local Employees,1,Tier 1,,1/1/1800,12/31/1995,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,1,General State and Local Employees,2,Tier 2,,  1/1/1996, 8/27/2003,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,1,General State and Local Employees,3,OSPRS,, 8/28/2003,  1/1/8000,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,2,Teachers,1,Tier 1,,1/1/1800,12/31/1995,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,2,Teachers,2,Tier 2,,  1/1/1996, 8/27/2003,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,2,Teachers,3,OSPRS,, 8/28/2003,  1/1/8000,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,3,State and Local Police Officers and Firefighters,1,Tier 1,,1/1/1800,12/31/1995,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,3,State and Local Police Officers and Firefighters,2,Tier 2,,  1/1/1996, 8/27/2003,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,3,State and Local Police Officers and Firefighters,3,OSPRS,, 8/28/2003,  1/1/8000,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,4,Independent Employers,1,Tier 1,,1/1/1800,12/31/1995,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,4,Independent Employers,2,Tier 2,,  1/1/1996, 8/27/2003,,,,,,,,4,3,1,0,1,0
91,Oregon PERS,4,Independent Employers,3,OSPRS,, 8/28/2003,  1/1/8000,,,,,,,,4,3,1,0,1,0
92,Pennsylvania School Employees,0,All Groups,1,T-C1,,1/1/1800, 7/21/1983,,,,,,,,1,4,0,0,1,0
92,Pennsylvania School Employees,0,All Groups,2,T-C2,, 7/22/1983,  7/1/2001,,,,,,,,1,4,0,0,1,0
92,Pennsylvania School Employees,0,All Groups,3,T-D,,  7/2/2001,6/31/2011,,,,,,,,1,4,0,0,1,0
92,Pennsylvania School Employees,0,All Groups,4,T-E,"Given that 85% of members hired after 2011 are in T-E (opposed to T-F), only modeling T-E for simplicity. ",  7/1/2011,  1/1/8000,,,,,,,,1,4,0,0,1,0
93,Pennsylvania State ERS,1,General State Employees,1,Class AA-1,,1/1/1800, 6/30/2001,,,,,,,,4,3,1,0,1,0
93,Pennsylvania State ERS,1,General State Employees,2,Class AA-2,,  7/1/2001,12/31/2010,,,,,,,,4,3,1,0,1,0
93,Pennsylvania State ERS,1,General State Employees,3,Class A-3,,  1/1/2011,  1/1/8000,,,,,,,,4,3,1,0,1,0
93,Pennsylvania State ERS,2,State Police,1,Class A,,  3/2/1974, 6/30/2012,,,,,,,,4,2,1,0,1,0
93,Pennsylvania State ERS,2,State Police,2,Class A-3,,  7/1/2012,  1/1/8000,,,,,,,,4,2,1,0,1,0
93,Pennsylvania State ERS,3,Legislators,1,Class AA,,1/1/1800,11/30/2010,,,,,,,,4,2,1,0,1,0
93,Pennsylvania State ERS,3,Legislators,2,Class A-3,, 12/1/2010,  1/1/8000,,,,,,,,4,2,1,0,1,0
93,Pennsylvania State ERS,4,Judges - Class E-1,0,,,,,,,,,,,,4,1,1,0,0,0
94,Phoenix ERS,0,All Employees,1,Tier 1 (pre 2013),,1/1/1800, 6/30/2013,,,,,,,,1,2,0,0,1,0
94,Phoenix ERS,0,All Employees,2,Tier 2 (2013+),,  7/1/2013,  1/1/8000,,,,,,,,1,2,0,0,1,0
95,Rhode Island ERS,1,General state government employees,1,Grandfathered Employees-2014 Agreement,,1/1/1800, 6/30/1992,,,,,,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,2,Schedule A members-Grandfathered_1,,  7/1/1992, 6/30/1995,60,10,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,3,Schedule A members-Grandfathered_2,,  7/1/1992, 6/30/1995,,28,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,4,Schedule A members-Non-Grandfathered_1,,  7/1/1992, 6/30/1995,60,10,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,5,Schedule A members-Non-Grandfathered_2,,  7/1/1992, 6/30/1995,,28,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,6,Schedule A members-Non-Grandfathered_3,,  7/1/1992, 6/30/1995,60,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,7,Schedule A members-Non-Grandfathered_4,,  7/1/1992, 6/30/1995,,28,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,8,Schedule B members-Grandfathered_1,,  7/1/1995, 6/30/2007,65,10,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,9,Schedule B members-Grandfathered_2,,  7/1/1995, 6/30/2007,59,29,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,10,Schedule B members-Non-Grandfathered_1,,  7/1/1995, 6/30/2007,65,10,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,11,Schedule B members-Non-Grandfathered_2,,  7/1/1995, 6/30/2007,62,29,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,12,Schedule B members-Non-Grandfathered_3,,  7/1/1995, 6/30/2007,65,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,13,Schedule B members-Non-Grandfathered_4,,  7/1/1995, 6/30/2007,62,29,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,14,Hybrid Plan Members,,  7/1/2007,  1/1/8000,65,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,1,General state government employees,15,Hybrid Plan Members,,  7/1/2007,  1/1/8000,62,29,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,1,Grandfathered Employees-2014 Agreement,,1/1/1800, 6/30/1992,,,,,,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,2,Schedule A members-Grandfathered_1,,  7/1/1992, 6/30/1995,60,10,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,3,Schedule A members-Grandfathered_2,,  7/1/1992, 6/30/1995,,28,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,4,Schedule A members-Non-Grandfathered_1,,  7/1/1992, 6/30/1995,60,10,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,5,Schedule A members-Non-Grandfathered_2,,  7/1/1992, 6/30/1995,,28,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,6,Schedule A members-Non-Grandfathered_3,,  7/1/1992, 6/30/1995,60,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,7,Schedule A members-Non-Grandfathered_4,,  7/1/1992, 6/30/1995,,28,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,8,Schedule B members-Grandfathered_1,,  7/1/1995, 6/30/2007,65,10,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,9,Schedule B members-Grandfathered_2,,  7/1/1995, 6/30/2007,59,29,,1/1/1800, 9/30/2009,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,10,Schedule B members-Non-Grandfathered_1,,  7/1/1995, 6/30/2007,65,10,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,11,Schedule B members-Non-Grandfathered_2,,  7/1/1995, 6/30/2007,62,29,, 10/1/2009, 6/30/2012,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,12,Schedule B members-Non-Grandfathered_3,,  7/1/1995, 6/30/2007,65,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,13,Schedule B members-Non-Grandfathered_4,,  7/1/1995, 6/30/2007,62,29,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,14,Hybrid Plan Members,,  7/1/2007,  1/1/8000,65,10,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
95,Rhode Island ERS,2,Teachers,15,Hybrid Plan Members,,  7/1/2007,  1/1/8000,62,29,,  7/1/2012,  1/1/8000,,,2,15,0,0,1,0
97,San Diego County,1,General,1,Tier 1,,1/1/1800,  3/7/2002,,,,,,,,2,4,1,0,1,0
97,San Diego County,1,General,2,Tier A,,  3/8/2002, 8/27/2009,,,,,,,,2,4,1,0,1,0
97,San Diego County,1,General,3,Tier B,, 8/28/2009,12/31/2012,,,,,,,,2,4,1,0,1,0
97,San Diego County,1,General,4,Tier C,,  1/1/2013,  1/1/8000,,,,,,,,2,4,1,0,1,0
97,San Diego County,2,Safety,1,Tier A,,1/1/1800, 8/27/2009,,,,,,,,2,3,1,0,1,0
97,San Diego County,2,Safety,2,Tier B,, 8/28/2009,12/31/2012,,,,,,,,2,3,1,0,1,0
97,San Diego County,2,Safety,3,Tier C,,  1/1/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
98,San Francisco City & County,1,General ,1,Tier 1 (pre 1976),Charter 8.509,1/1/1800, 11/1/1976,,,,,,,,2,4,1,0,1,0
98,San Francisco City & County,1,General ,2,Tier 2 (1976-2010),Charter 8.587, 11/2/1976, 6/30/2010,,,,,,,,2,4,1,0,1,0
98,San Francisco City & County,1,General ,3,Tier 3 (2010-2012),Charter 8.600,  7/1/2010,  1/6/2012,,,,,,,,2,4,1,0,1,0
98,San Francisco City & County,1,General ,4,Tier 4 (2012+),Charter 8.603,  1/7/2012,  1/1/8000,,,,,,,,2,4,1,0,1,0
98,San Francisco City & County,2,Police and Fire,1,Tier 1 (pre 1976),Charter 8.559 & 8.585 - Old Police and Fire,1/1/1800, 11/1/1976,,,,,,,,2,6,1,0,1,0
98,San Francisco City & County,2,Police and Fire,2,Tier 2 (1976-1998),Charter 8.586 & 8.588 - new police and fire), 11/2/1976,12/31/1998,,,,,,,,2,6,1,0,1,0
98,San Francisco City & County,2,Police and Fire,3,Tier 3 (1998-2002),Charter 8.586 & 8.588 - new police and fire),  1/1/1998,12/31/2002,,,,,,,,2,6,1,0,1,0
98,San Francisco City & County,2,Police and Fire,4,Tier 4 (2003-2010),Charter 8.597 & 5.598 - new police and fire,  1/1/2003, 6/30/2010,,,,,,,,2,6,1,0,1,0
98,San Francisco City & County,2,Police and Fire,5,Tier 5 (2010-2012),Charter 8.601 & 8.602 - new police and fire,  7/1/2010,  1/6/2012,,,,,,,,2,6,1,0,1,0
98,San Francisco City & County,2,Police and Fire,6,Tier 6 (2012+),Charter 8.604 & 8.605 - new police and fire,  1/7/2012,  1/1/8000,,,,,,,,2,6,1,0,1,0
99,South Carolina Police,0,State and Local Police,1,Class 2,,1/1/1800, 6/30/2012,,,,,,,,1,2,0,0,1,0
99,South Carolina Police,0,State and Local Police,2,Class 3,,  7/1/2012,  1/1/8000,,,,,,,,1,2,0,0,1,0
100,South Carolina RS,1,General State Employees,1,Class 2,,1/1/1800, 6/30/2012,,,,,,,,3,2,0,0,1,0
100,South Carolina RS,1,General State Employees,2,Class 3,,  7/1/2012,  1/1/8000,,,,,,,,3,2,0,0,1,0
100,South Carolina RS,2,General Local Employees,1,Class 2,,1/1/1800, 6/30/2012,,,,,,,,3,2,0,0,1,0
100,South Carolina RS,2,General Local Employees,2,Class 3,,  7/1/2012,  1/1/8000,,,,,,,,3,2,0,0,1,0
100,South Carolina RS,3,Teachers,1,Class 2,,1/1/1800, 6/30/2012,,,,,,,,3,2,0,0,1,0
100,South Carolina RS,3,Teachers,2,Class 3,,  7/1/2012,  1/1/8000,,,,,,,,3,2,0,0,1,0
101,South Dakota RS,1,Class A Members,0,,,,,,,,,,,,3,1,1,0,0,0
101,South Dakota RS,2,Class B Public Safety Members,0,,,,,,,,,,,,3,1,1,0,0,0
101,South Dakota RS,3,Class B Judicial Members,0,,,,,,,,,,,,3,1,1,0,0,0
102,St. Louis School Employees,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
103,St. Paul Teachers,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
105,Texas ERS,1,Regular Employees,1,,"Members hired prior to September 1, 2009",1/1/1800, 8/31/2009,,,,,,,,3,3,1,0,1,0
105,Texas ERS,1,Regular Employees,2,,"Members hired on or after September 1, 2009",  9/1/2009, 8/31/2013,,,,,,,,3,3,1,0,1,0
105,Texas ERS,1,Regular Employees,3,,"Members hired on or after September 1, 2009",  9/1/2013,  1/1/8000,,,,,,,,3,3,1,0,1,0
105,Texas ERS,2,Certified Peace Officer/Custodial Officer,1,,"Members hired prior to September 1, 2009",1/1/1800, 8/31/2009,,,,,,,,3,3,1,0,1,0
105,Texas ERS,2,Certified Peace Officer/Custodial Officer,2,,"Members hired on or after September 1, 2009",  9/1/2009, 8/31/2013,,,,,,,,3,3,1,0,1,0
105,Texas ERS,2,Certified Peace Officer/Custodial Officer,3,,"Members hired on or after September 1, 2009",  9/1/2013,  1/1/8000,,,,,,,,3,3,1,0,1,0
105,Texas ERS,3,Elected Officials,1,,"Members hired prior to September 1, 2009",1/1/1800, 8/31/2009,,,,,,,,3,2,1,0,1,0
105,Texas ERS,3,Elected Officials,2,,"Members hired on or after September 1, 2009",  9/1/2009,  1/1/8000,,,,,,,,3,2,1,0,1,0
106,Texas LECOS,0,All Employees,1,Tier I (pre 2009),,1/1/1800, 8/31/2009,,,,,,,,1,3,0,0,1,0
106,Texas LECOS,0,All Employees,2,Tier II (2009-2013),,  9/1/2009, 8/31/2013,,,,,,,,1,3,0,0,1,0
106,Texas LECOS,0,All Employees,3,Tier III (2013+),,  9/1/2013,  1/1/8000,,,,,,,,1,3,0,0,1,0
108,Texas Teachers,0,Teachers,1,,,1/1/1800,  9/1/1980,,,,,,,,1,3,0,0,1,0
108,Texas Teachers,0,Teachers,2,,,  9/2/1980,  9/1/2007,,,,,,,,1,3,0,0,1,0
108,Texas Teachers,0,Teachers,3,,,  9/2/2007,  1/1/8000,,,,,,,,1,3,0,0,1,0
110,TN State and Teachers,1,State,0,,,,,,,,,,,,2,1,1,0,0,0
110,TN State and Teachers,2,Teachers,0,,,,,,,,,,,,2,1,1,0,0,0
111,University of California,1,Regular,1,1976 Tier,"There are two main Tiers - the 1976 Tier (also includes those with Tier 2 benefits) and the 2013 Tier.  One third of those hired in the 2013 Tier are in a modified 2013 tier (Members hired after 2013 represented by CNA, UPTE, or AFSCME) and 2/3rds are in regular 2013 Tier.  // Only .7% of 1976 Tier and 6 members in 2013 Tier are non coordinated w/ SSA, so only modeling coordinated benefits.  //  Only 10 active ""Tier two benefit members,"" so not modeling group separately // Only .3% of active membership are safety members, so not modeling separately.",1/1/1800, 6/30/2013,,,,,,,,2,2,1,0,1,0
111,University of California,1,Regular,2,2013 Tier,"There are two main Tiers - the 1976 Tier (also includes those with Tier 2 benefits) and the 2013 Tier.  One third of those hired in the 2013 Tier are in a modified 2013 tier (Members hired after 2013 represented by CNA, UPTE, or AFSCME) and 2/3rds are in regular 2013 Tier.  // Only .7% of 1976 Tier and 6 members in 2013 Tier are non coordinated w/ SSA, so only modeling coordinated benefits.  //  Only 10 active ""Tier two benefit members,"" so not modeling group separately // Only .3% of active membership are safety members, so not modeling separately.",  7/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
111,University of California,2,"CNA, UPTE, or AFSCME",1,Modified 2013 Tier,"There are two main Tiers - the 1976 Tier (also includes those with Tier 2 benefits) and the 2013 Tier.  One third of those hired in the 2013 Tier are in a modified 2013 tier (Members hired after 2013 represented by CNA, UPTE, or AFSCME) and 2/3rds are in regular 2013 Tier.  // Only .7% of 1976 Tier and 6 members in 2013 Tier are non coordinated w/ SSA, so only modeling coordinated benefits.  //  Only 10 active ""Tier two benefit members,"" so not modeling group separately // Only .3% of active membership are safety members, so not modeling separately.",  7/1/2013,  1/1/8000,,,,,,,,2,1,1,0,1,0
112,Utah Noncontributory,0,All Employees,1,Tier I (pre 1989),,1/1/1800,12/31/1988,,,,,,,,1,2,0,0,1,0
112,Utah Noncontributory,0,All Employees,2,Tier (1989+),,  1/1/1989,  1/1/8000,,,,,,,,1,2,0,0,1,0
113,Vermont State Employees,1,Old General (Plan A),0,,,,,,,,,,,,4,1,1,0,0,0
113,Vermont State Employees,2,Police (Plan C),0,,,,,,,,,,,,4,1,1,0,0,0
113,Vermont State Employees,3,Judges (Plan D),0,,,,,,,,,,,,4,1,1,0,0,0
113,Vermont State Employees,4,New General (Plan F),1,pre 2008,,1/1/1800, 6/30/2008,,,,,,,,4,2,1,0,1,0
113,Vermont State Employees,4,New General (Plan F),2,2008+,,  7/1/2008,  1/1/8000,,,,,,,,4,2,1,0,1,0
114,Vermont Teachers,1,Group A,0,,,,,,,,,,,,2,1,1,0,0,0
114,Vermont Teachers,2,Group C,1,Grandfathered,Within 5 years of normal retirement as defined prior to 7/1/2010,,,57,,,  7/1/2010,  1/1/8000,,,2,2,1,0,1,0
114,Vermont Teachers,2,Group C,2,Non-Grandfathered,,,,,,,,,,,2,2,1,0,1,0
115,Virginia Retirement System,1,State Employees,1,,,1/1/1800,12/31/2007,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,1,State Employees,2,,,  1/1/2008,  1/1/8000,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,2,Local General Employees,1,,,1/1/1800,12/31/2007,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,2,Local General Employees,2,,,  1/1/2008,  1/1/8000,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,3,Teachers,1,,,1/1/1800,12/31/2007,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,3,Teachers,2,,,  1/1/2008,  1/1/8000,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,4,Local Safety Employees,1,,,1/1/1800,12/31/2007,,,,,,,,4,2,1,0,1,0
115,Virginia Retirement System,4,Local Safety Employees,2,,,  1/1/2008,  1/1/8000,,,,,,,,4,2,1,0,1,0
117,Washington LEOFF Plan 2,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
119,Washington PERS 2/3,1,Plan 2,1,Tier 1,, 10/1/1977, 4/30/2013,,,,,,,,2,2,1,0,1,0
119,Washington PERS 2/3,1,Plan 2,2,Tier 2,,  5/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
119,Washington PERS 2/3,2,Plan 3,1,Tier 1,,  3/1/2002, 4/30/2013,,,,,,,,2,2,1,0,1,0
119,Washington PERS 2/3,2,Plan 3,2,Tier 2,,  5/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
120,Washington School Employees Plan 2/3,1,Plan 2,1,Tier I (pre 2013),,1/1/1800, 6/30/2013,,,,,,,,2,2,1,0,1,0
120,Washington School Employees Plan 2/3,1,Plan 2,2,Tier II (2013+),,  7/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
120,Washington School Employees Plan 2/3,2,Plan 3,1,Tier I (pre 2013),,1/1/1800, 6/30/2013,,,,,,,,2,2,1,0,1,0
120,Washington School Employees Plan 2/3,2,Plan 3,2,Tier II (2013+),,  7/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
122,Washington Teachers Plan 2/3,0,All Employees,1,Hired pre2013,,1/1/1800,12/31/2012,,,,,,,,1,2,0,0,1,0
122,Washington Teachers Plan 2/3,0,All Employees,2,Hired post2013,,  1/1/2013,  1/1/8000,,,,,,,,1,2,0,0,1,0
125,Wisconsin Retirement System,1,General State and Local Employees,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,1,General State and Local Employees,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,2,Public School Employees,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,2,Public School Employees,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,3,Universities,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,3,Universities,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,5,Protective Occupation-SS,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,5,Protective Occupation-SS,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,6,Protective Occupation-No SS,1,,,1/1/1800, 6/30/2011,,,,,,,,6,2,0,0,1,0
125,Wisconsin Retirement System,6,Protective Occupation-No SS,2,,,  7/1/2011,  1/1/8000,,,,,,,,6,2,0,0,1,0
126,Wyoming Public Employees,0,All Employees,1,Tier 1: Pre 2012,,1/1/1800, 8/31/2012,,,,,,,,1,2,0,0,1,0
126,Wyoming Public Employees,0,All Employees,2,Tier 2: 2012+,,  9/1/2012,  1/1/8000,,,,,,,,1,2,0,0,1,0
127,Arizona State Corrections Officers,1,,1,Tier I (pre 2012),,1/1/1800,12/31/2011,,,,,,,,1,1,1,0,1,0
