ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_BC,fy_start,fy_end,Notes,BenCap_RetAge,BenCap_RetTenure,BenCap_RetPoints,BenCap_RetDate,BenCap_StartDate,BenCap_EndDate,BenCap_ReplacementRate,BenCap_Salary,BenCap_SalaryIndexed,BenCap_benefit,BenCap_BenefitIndexed,NumberofEEGroups,MultipleEEGroupsCoded,EEGroupID_Error,NumberofTiers,MultipleTiersCoded,TierID_Error,NumberofFiscalYears,fy
92,Pennsylvania Schools,0,Teachers TD,3,,1,2012,9999,,,,,,1/1/1800,6/29/2013,,200,,,,1,0,0,4,1,0,4,2014
92,Pennsylvania Schools,0,Teachers TD,3,,1,2012,9999,,,,,,1/1/1800,6/29/2013,,200,,,,1,0,0,4,1,0,4,2015
92,Pennsylvania Schools,0,Teachers TD,3,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,,255,,,,1,0,0,4,1,0,4,2012
92,Pennsylvania Schools,0,Teachers TD,3,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,,255,,,,1,0,0,4,1,0,4,2013
92,Pennsylvania Schools,0,Teachers TD,3,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,,255,,,,1,0,0,4,1,0,4,2014
92,Pennsylvania Schools,0,Teachers TD,3,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,,255,,,,1,0,0,4,1,0,4,2015
92,Pennsylvania Schools,0,Teachers TE,4,,1,2012,9999,,,,,,1/1/1800,6/29/2013,1,200,,,,1,0,0,4,1,0,4,2012
92,Pennsylvania Schools,0,Teachers TE,4,,1,2012,9999,,,,,,1/1/1800,6/29/2013,1,200,,,,1,0,0,4,1,0,4,2013
92,Pennsylvania Schools,0,Teachers TE,4,,1,2012,9999,,,,,,1/1/1800,6/29/2013,1,200,,,,1,0,0,4,1,0,4,2014
92,Pennsylvania Schools,0,Teachers TE,4,,1,2012,9999,,,,,,1/1/1800,6/29/2013,1,200,,,,1,0,0,4,1,0,4,2015
92,Pennsylvania Schools,0,Teachers TE,4,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,1,255,,,,1,0,0,4,1,0,4,2012
92,Pennsylvania Schools,0,Teachers TE,4,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,1,255,,,,1,0,0,4,1,0,4,2013
92,Pennsylvania Schools,0,Teachers TE,4,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,1,255,,,,1,0,0,4,1,0,4,2014
92,Pennsylvania Schools,0,Teachers TE,4,,2,2012,9999,,,,,, 6/30/2013,1/1/8000,1,255,,,,1,0,0,4,1,0,4,2015
93,Pennsylvania State Employees,1,General State Employees,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2012
93,Pennsylvania State Employees,1,General State Employees,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2013
93,Pennsylvania State Employees,1,General State Employees,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2014
93,Pennsylvania State Employees,1,General State Employees,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2015
93,Pennsylvania State Employees,1,General State Employees,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2012
93,Pennsylvania State Employees,1,General State Employees,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2013
93,Pennsylvania State Employees,1,General State Employees,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2014
93,Pennsylvania State Employees,1,General State Employees,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2015
93,Pennsylvania State Employees,1,General State Employees,3,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2012
93,Pennsylvania State Employees,1,General State Employees,3,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2013
93,Pennsylvania State Employees,1,General State Employees,3,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2014
93,Pennsylvania State Employees,1,General State Employees,3,,1,2012,9999,,,,,,,,,,,,,4,1,0,3,0,0,4,2015
93,Pennsylvania State Employees,2,State Police,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2012
93,Pennsylvania State Employees,2,State Police,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2013
93,Pennsylvania State Employees,2,State Police,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2014
93,Pennsylvania State Employees,2,State Police,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2015
93,Pennsylvania State Employees,2,State Police,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2012
93,Pennsylvania State Employees,2,State Police,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2013
93,Pennsylvania State Employees,2,State Police,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2014
93,Pennsylvania State Employees,2,State Police,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2015
93,Pennsylvania State Employees,3,Legislators,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2012
93,Pennsylvania State Employees,3,Legislators,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2013
93,Pennsylvania State Employees,3,Legislators,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2014
93,Pennsylvania State Employees,3,Legislators,1,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2015
93,Pennsylvania State Employees,3,Legislators,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2012
93,Pennsylvania State Employees,3,Legislators,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2013
93,Pennsylvania State Employees,3,Legislators,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2014
93,Pennsylvania State Employees,3,Legislators,2,,1,2012,9999,,,,,,,,,,,,,4,1,0,2,0,0,4,2015
93,Pennsylvania State Employees,4,Judges - Class E-1,0,,1,2012,9999,,,,,,,,.75,,,,,4,1,0,1,0,0,4,2012
93,Pennsylvania State Employees,4,Judges - Class E-1,0,,1,2012,9999,,,,,,,,.75,,,,,4,1,0,1,0,0,4,2013
93,Pennsylvania State Employees,4,Judges - Class E-1,0,,1,2012,9999,,,,,,,,.75,,,,,4,1,0,1,0,0,4,2014
93,Pennsylvania State Employees,4,Judges - Class E-1,0,,1,2012,9999,,,,,,,,.75,,,,,4,1,0,1,0,0,4,2015
94,Phoenix ERS,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,1,0,0,2,0,0,2,2014
94,Phoenix ERS,0,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,1,0,0,2,0,0,2,2015
94,Phoenix ERS,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,1,0,0,2,0,0,2,2014
94,Phoenix ERS,0,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,1,0,0,2,0,0,2,2015
95,Rhode Island ERS,1,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,1,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,1,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,1,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,1,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,1,1/1/1800,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,2,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,3,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,4,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,5,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,6,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,7,  7/1/1992,1,2012,9999,,,,,,,,.8,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,8,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,9,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,10,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,11,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,12,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,13,  7/1/1995,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,14,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
95,Rhode Island ERS,2,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2012
95,Rhode Island ERS,2,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2013
95,Rhode Island ERS,2,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2014
95,Rhode Island ERS,2,All Employees,15,  7/1/2007,1,2012,9999,,,,,,,,.75,,,,,2,0,0,15,1,0,4,2015
97,San Diego County,1,General,1,Tier 1,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2014
97,San Diego County,1,General,1,Tier 1,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2015
97,San Diego County,1,General,2,Tier A,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2014
97,San Diego County,1,General,2,Tier A,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2015
97,San Diego County,1,General,3,Tier B,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2014
97,San Diego County,1,General,3,Tier B,1,2014,9999,,,,,,,,1,,,,,2,1,0,4,1,0,2,2015
97,San Diego County,1,General,4,Tier C,1,2014,9999,,,,,,,,,113.7,1,,,2,1,0,4,1,0,2,2014
97,San Diego County,1,General,4,Tier C,1,2014,9999,,,,,,,,,113.7,1,,,2,1,0,4,1,0,2,2015
97,San Diego County,2,Safety,1,Tier A,1,2014,9999,,,,,,,,1,,,,,2,1,0,3,1,0,2,2014
97,San Diego County,2,Safety,1,Tier A,1,2014,9999,,,,,,,,1,,,,,2,1,0,3,1,0,2,2015
97,San Diego County,2,Safety,2,Tier B,1,2014,9999,,,,,,,,1,,,,,2,1,0,3,1,0,2,2014
97,San Diego County,2,Safety,2,Tier B,1,2014,9999,,,,,,,,1,,,,,2,1,0,3,1,0,2,2015
97,San Diego County,2,Safety,3,Tier C,1,2014,9999,,,,,,,,,113.7,1,,,2,1,0,3,1,0,2,2014
97,San Diego County,2,Safety,3,Tier C,1,2014,9999,,,,,,,,,113.7,1,,,2,1,0,3,1,0,2,2015
98,San Francisco City & County,1,General,1,Tier 1 (Charter 8.509),1,2014,9999,Charter 8.509,,,,,,,.75,,,,,2,1,0,4,1,0,2,2014
98,San Francisco City & County,1,General,1,Tier 1 (Charter 8.509),1,2014,9999,Charter 8.509,,,,,,,.75,,,,,2,1,0,4,1,0,2,2015
98,San Francisco City & County,1,General,2,Tier 2 (Charter 8.587),1,2014,9999,Charter 8.587,,,,,,,.75,,,,,2,1,0,4,1,0,2,2014
98,San Francisco City & County,1,General,2,Tier 2 (Charter 8.587),1,2014,9999,Charter 8.587,,,,,,,.75,,,,,2,1,0,4,1,0,2,2015
98,San Francisco City & County,1,General,3,Tier 3 (Charter 8.600),1,2014,9999,Charter 8.600,,,,,,,.75,,,,,2,1,0,4,1,0,2,2014
98,San Francisco City & County,1,General,3,Tier 3 (Charter 8.600),1,2014,9999,Charter 8.600,,,,,,,.75,,,,,2,1,0,4,1,0,2,2015
98,San Francisco City & County,1,General,4,Tier 4 (Charter 8.603),1,2014,9999,Charter 8.603,,,,,,,.75,,,,,2,1,0,4,1,0,2,2014
98,San Francisco City & County,1,General,4,Tier 4 (Charter 8.603),1,2014,9999,Charter 8.603,,,,,,,.75,,,,,2,1,0,4,1,0,2,2015
98,San Francisco City & County,2,Police and Fire,1,Tier 1 (pre 1976),1,2014,9999,Charter 8.559 & 8.585 - Old Police and Fire,,,,,,,.75,,,,,2,1,0,6,1,0,2,2014
98,San Francisco City & County,2,Police and Fire,1,Tier 1 (pre 1976),1,2014,9999,Charter 8.559 & 8.585 - Old Police and Fire,,,,,,,.75,,,,,2,1,0,6,1,0,2,2015
98,San Francisco City & County,2,Police and Fire,2,Tier 2 (1976-1997),1,2014,9999,Charter 8.586 & 8.588 - new police and fire),,,,,,,.7,,,,,2,1,0,6,1,0,2,2014
98,San Francisco City & County,2,Police and Fire,2,Tier 2 (1976-1997),1,2014,9999,Charter 8.586 & 8.588 - new police and fire),,,,,,,.7,,,,,2,1,0,6,1,0,2,2015
98,San Francisco City & County,2,Police and Fire,3,Tier 3 (1998-2002),1,2014,9999,Charter 8.586 & 8.588 - new police and fire),,,,,,,.75,,,,,2,1,0,6,1,0,2,2014
98,San Francisco City & County,2,Police and Fire,3,Tier 3 (1998-2002),1,2014,9999,Charter 8.586 & 8.588 - new police and fire),,,,,,,.75,,,,,2,1,0,6,1,0,2,2015
98,San Francisco City & County,2,Police and Fire,4,Tier 4 (2003-2010),1,2014,9999,Charter 8.597 & 5.598 - new police and fire,,,,,,,.9,,,,,2,1,0,6,1,0,2,2014
98,San Francisco City & County,2,Police and Fire,4,Tier 4 (2003-2010),1,2014,9999,Charter 8.597 & 5.598 - new police and fire,,,,,,,.9,,,,,2,1,0,6,1,0,2,2015
